,sentyr,judgeid,disparity_sex,cr1_disparity,cr2_disparity,cr3_disparity,cr4_disparity,cr5_disparity,cr6_disparity,cr7_disparity,cr8_disparity,cr9_disparity,cr10_disparity,cr11_disparity,cr12_disparity,cr13_disparity,cr14_disparity,cr15_disparity,cr16_disparity,cr17_disparity,cr18_disparity,cr19_disparity,cr20_disparity,cr21_disparity,cr22_disparity,black_disparity,trial_disparity,nocounts_disparity,malejudge,judge_yearsonbench
3508,2009,"MESSITTE, PETER J.",0.17412637174129486,0.05882352963089943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29411762952804565,0.20588235557079315,0.29411765933036804,0.0,0.0882352963089943,0.029411764815449715,0.0,0.0,0.0,0.029411764815449715,0.029411764815449715,-0.47058823704719543,0.029411764815449715,0.0,0.44117647409439087,0.0882352963089943,0.5882352590560913,1.0,16.0
2087,2007,"HAMILTON, JEAN C.",0.21863675117492676,0.023255813866853714,0.0,0.0,0.0,0.023255813866853714,0.0,0.023255813866853714,0.0,-0.10465115308761597,0.0,0.3255814015865326,0.0,-0.4767441749572754,0.06976744532585144,0.0,0.0,0.09302325546741486,0.0,0.0,0.0,0.0,0.023255813866853714,0.06201550364494324,-0.14341086149215698,0.06589150428771973,0.0,17.0
1753,2006,"FULLER, MARK E.",-0.05981682613492012,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,-0.125,0.0,0.34375,0.0,-0.21875,0.09375,0.0,0.0,-0.1875,0.0,0.03125,0.03125,0.0,0.0,0.25,0.03125,0.78125,1.0,4.0
2218,2008,"HERRERA, JUDITH C.",0.1084890067577362,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.15000000596046448,0.0,0.25,0.0,0.0,0.3499999940395355,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,0.05000000074505806,0.0,-0.7999999523162842,0.0,4.0
4090,2009,"PRATT, ROBERT W.",0.13584142923355103,0.027027027681469917,0.0,0.0,0.027027027681469917,0.0,0.0,0.0,0.0,-0.4299754500389099,0.0,0.2432432472705841,-0.06388206779956818,-0.07371007651090622,0.13513512909412384,0.0,0.0,0.0810810774564743,0.0,0.0,0.0,0.027027027681469917,0.027027027681469917,-0.00982801616191864,-0.10073710978031158,-0.25552821159362793,1.0,12.0
3698,2006,"MORROW, MARGARET M.",0.09084920585155487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,0.1428571492433548,0.0714285746216774,-0.2857142686843872,0.2142857164144516,0.0714285746216774,0.0,0.0714285746216774,0.0,0.0714285746216774,0.0,-0.5,0.0,0.2142857164144516,0.0,0.0,0.0,8.0
5612,2006,"ZATKOFF, LAWRENCE P.",0.0781293734908104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2083333432674408,0.0,0.25,0.125,-0.2083333432674408,0.0,0.0,0.0,0.0,0.0,0.0416666679084301,0.0,0.0,0.0,-0.2083333134651184,0.125,0.9583332538604736,1.0,20.0
3687,2010,"MORENO, FEDERICO A.",0.15620094537734985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13333332538604736,0.0,0.0555555559694767,0.0,0.1666666716337204,-0.14444445073604584,0.0555555559694767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3777778148651123,0.0555555559694767,0.3333333730697632,1.0,20.0
2932,2005,"KUGLER, ROBERT B.",0.2728434205055237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190485060215,-0.761904776096344,0.0,0.095238097012043,0.0476190485060215,0.0476190485060215,0.2380952388048172,0.0476190485060215,0.0,0.0,0.0,0.190476194024086,0.0,0.0,0.0476190485060215,0.5714285969734192,0.0476190485060215,0.14285719394683838,1.0,3.0
1285,2009,"DER-YEGHIAYAN, SAMUEL",0.060106199234724045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999403953552,0.0,0.11999999731779099,0.0,0.1599999964237213,0.11999999731779099,0.0,0.0,0.0,0.0,-0.3400000035762787,0.0,0.0,0.03999999910593033,0.019999980926513672,0.0,0.3200000524520874,1.0,6.0
2517,2003,"JACKSON, RAYMOND A.",0.19483411312103271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,-0.20000001788139343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.0,-0.30000001192092896,0.0,-0.2999999523162842,1.0,10.0
1706,2009,"FRANK, DONOVAN W.",0.13618457317352295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09210526943206787,0.0,0.05263157933950424,0.0,-0.17105263471603394,0.07894736528396606,0.0,0.0,0.05263157933950424,0.0,0.05263157933950424,0.02631578966975212,0.0,0.0,0.28947368264198303,0.02631578966975212,0.31578946113586426,1.0,11.0
3060,2004,"LEIGHTON, RONALD B.",0.10104423761367798,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.3125,0.0,0.0625,0.0625,-0.9375,0.125,0.0,0.0,0.0,0.0,0.1875,0.0,0.0625,0.0625,-0.8125,0.0,0.1875,1.0,2.0
276,2006,"BAYLSON, MICHAEL M.",0.10757816582918167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157933950424,0.42105263471603394,0.05263157933950424,0.31578946113586426,0.0,-0.2280701845884323,0.05263157933950424,0.0,-0.3333333432674408,0.0,0.0,0.0,-0.3333333432674408,0.0,0.0,0.19298246502876282,-0.17543861269950867,-0.10526323318481445,1.0,4.0
3388,2006,"MCBRYDE, JOHN H.",-0.14270250499248505,0.01886792480945587,0.0,0.0,0.0,0.0,0.0,0.0,0.01886792480945587,0.3962264060974121,0.0,0.16981132328510284,0.09433962404727936,-0.29559749364852905,0.09433962404727936,0.0,0.0,0.03773584961891174,0.0,-0.2012578696012497,0.0,-0.3333333432674408,0.0,-0.050314486026763916,-0.2012578696012497,-0.0691823959350586,1.0,16.0
1967,2010,"GRAHAM, DONALD L.",0.06574197113513947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2036474049091339,0.0,0.1489361673593521,0.021276595070958138,-0.34346505999565125,0.06990881264209747,0.0,0.0,0.042553190141916275,0.0,0.0,0.0,-0.1428571492433548,0.0,0.24012158811092377,-0.03647416830062866,-0.24620068073272705,1.0,19.0
17,2004,"ADELMAN, LYNN S.",-0.11610163003206253,0.0,0.0,0.03333333507180214,0.0,0.0,0.03333333507180214,0.0,0.0,0.30000001192092896,0.03333333507180214,0.2666666805744171,0.03333333507180214,-0.9666666388511658,0.06666667014360428,0.03333333507180214,0.0,0.0,0.0,0.1666666716337204,0.0,0.0,0.0,0.46666666865348816,0.0,0.9666666984558105,1.0,7.0
4442,2006,"SAND, LEONARD B.",0.1988023817539215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,0.0,0.0,0.4000000059604645,0.20000000298023224,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7999999523162842,1.0,28.0
4834,2004,"SPATT, ARTHUR D.",0.2114688605070114,0.05263157933950424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7368420958518982,0.0,0.05263157933950424,0.0,0.21052631735801697,0.10526315867900848,0.10526315867900848,0.0,0.0,0.10526315867900848,0.0,0.10526315867900848,0.0,0.0,0.0,0.0,0.05263161659240723,1.0,15.0
1372,2007,"DOUMAR, ROBERT G.",0.1162424087524414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157933950424,-0.5789473652839661,0.0,0.31578946113586426,0.0,0.10526315867900848,0.0,0.0,0.0,0.10526315867900848,0.0,0.0,0.0,0.0,0.0,0.026315808296203613,0.15789473056793213,0.5789474248886108,1.0,26.0
5581,2011,"YOUNG, RICHARD L.",0.21542209386825562,0.0714285746216774,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,0.0,0.0,0.0714285746216774,0.0,0.0,-0.4285714328289032,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,-0.0714285671710968,0.0714285746216774,0.07142853736877441,1.0,13.0
5091,2005,"THORNBURG, LACY H.",-0.02678867056965828,0.0,0.0,0.012987012974917889,0.0,0.0,0.0,0.012987012974917889,0.0,-0.10989013314247131,0.0,0.11788211017847061,0.0,0.014985010027885437,0.012987012974917889,0.025974025949835777,0.0,0.0,0.0,-0.06293706595897675,0.0,0.012987012974917889,-0.037962041795253754,0.23376622796058655,-0.02497502788901329,0.4305694103240967,1.0,10.0
4180,2010,"RANDA, RUDOLPH T.",0.1155233234167099,0.0,0.0,0.0,0.0,0.0,0.0,0.04444444552063942,0.0,0.06666667759418488,0.0,0.2777777910232544,0.0,-0.3888888955116272,0.17777778208255768,-0.10000000149011612,0.0,0.02222222276031971,0.0,0.0,-0.10000000149011612,0.0,0.0,0.03333336114883423,-0.03333333134651184,-0.2444443702697754,1.0,18.0
730,2003,"CAMPBELL, TENA",0.07206202298402786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555522441864,0.0,0.2222222238779068,0.0,0.0,0.2777777910232544,0.0,0.0,0.0,0.0,-0.6111111044883728,0.0,0.0555555559694767,0.0,-0.3333333432674408,0.0555555559694767,-0.33333325386047363,0.0,8.0
3185,2009,"LOVELL, CHARLES C.",0.19709524512290955,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.625,0.0,-1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25,1.0,24.0
5114,2004,"TINDER, JOHN D.",0.12911885976791382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13725489377975464,0.0,0.23529411852359772,0.0,-0.21568629145622253,0.029411764815449715,0.0,0.0,0.0882352963089943,0.0,0.0,0.0,0.0,0.0,-0.12745098769664764,0.029411764815449715,0.22549021244049072,1.0,17.0
526,2009,"BRIMMER, CLARENCE A., JR.",0.11877959221601486,-0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3983739912509918,0.0,0.31707316637039185,0.024390242993831635,0.0,0.2195121943950653,0.0,0.0,0.04878048598766327,0.0,0.0,0.0,0.0,-0.04471544921398163,0.024390242993831635,0.04878048598766327,0.2967480421066284,1.0,34.0
2827,2005,"KING, GEORGE H.",0.18186074495315552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2142857015132904,0.0,0.1428571492433548,-0.5,0.0,0.2857142984867096,0.0,0.0,0.1428571492433548,0.0,0.1428571492433548,0.0,0.0,0.0,-0.2142857015132904,-0.5,0.0,1.0,10.0
3381,2008,"MCAVOY, THOMAS J.",0.10763043910264969,0.0416666679084301,0.0,0.0,0.0,0.0,0.0,0.0,0.02083333395421505,-0.1875,0.0,0.0833333358168602,0.02083333395421505,-0.4375,0.1458333283662796,0.0,0.0,0.2708333432674408,0.02083333395421505,0.02083333395421505,0.0,0.0,0.0,-0.3125,0.0416666679084301,0.6041666269302368,1.0,22.0
1343,2007,"DONALD, BERNICE B.",0.14132197201251984,-0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1603773534297943,0.0,0.21069182455539703,0.0,-0.07232704758644104,0.01886792480945587,0.0,0.0,0.07547169923782349,0.0,0.07547169923782349,0.0,0.01886792480945587,0.0,0.5125786066055298,0.056603774428367615,0.17610061168670654,0.0,12.0
1382,2006,"DOWD, DAVID D., JR.",0.11433346569538116,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666679084301,0.0,-0.041666656732559204,0.0,0.1666666716337204,0.0,-0.3333333134651184,0.0416666679084301,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.2083333134651184,0.0416666679084301,0.6666666269302368,1.0,24.0
4110,2003,"PRESNELL, GREGORY A.",0.19103705883026123,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,-0.7142857313156128,0.0,0.1428571492433548,0.1428571492433548,0.0,0.1428571492433548,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,0.0,0.2857142984867096,0.0,0.2857142686843872,1.0,3.0
48,2005,"ALBRITTON, WILLIAM H., III",0.03373747691512108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042682915925979614,0.0,0.21341463923454285,0.0,-0.22560974955558777,0.0731707289814949,0.024390242993831635,0.0,0.04878048598766327,0.024390242993831635,0.04878048598766327,0.0,-0.25,0.0,0.2621951103210449,0.04878048598766327,0.3841463327407837,1.0,14.0
1062,2010,"COOKE, MARCIA G.",0.03339193016290665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09090909361839294,0.0,0.12121212482452393,0.0,0.03030303120613098,0.09090909361839294,0.0,0.0,0.03030303120613098,0.03030303120613098,0.03030303120613098,-0.27272728085517883,0.0,0.03030303120613098,0.21212121844291687,0.09090909361839294,-1.1212122440338135,0.0,6.0
3650,2007,"MOON, NORMAN K.",0.055200349539518356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999761581421,0.0,0.2769230902194977,0.0,0.03076923079788685,0.015384615398943424,0.0,0.0,0.0615384615957737,0.0,0.015384615398943424,0.0,0.0,0.0,0.33406591415405273,0.0615384615957737,0.182417631149292,1.0,10.0
2143,2006,"HAYES, WILLIAM Q.",0.13577985763549805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235294222831726,0.0,0.05882352963089943,0.0,0.0,0.05882352590560913,0.0,0.0,0.0,0.0,0.05882352963089943,0.0,0.0,-0.5,0.029411764815449715,-0.3529411554336548,-0.4411764144897461,1.0,3.0
3984,2003,"PECHMAN, MARSHA J.",-0.0010748313507065177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,0.1666666716337204,0.0,-0.6666666269302368,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,-0.8333333134651184,0.0,0.16666662693023682,0.0,4.0
5240,2003,"VELA, FILEMON B.",-0.10595238953828812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,23.0
1746,2005,"FULLAM, JOHN P.",0.1118098720908165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.5,1.0,39.0
3608,2005,"MONTALVO, FRANK",0.03779302537441254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3365384340286255,0.0,0.07692307978868484,0.0,0.1538461595773697,0.06730769574642181,0.03846153989434242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846153989434242,-0.009615384042263031,0.3365384340286255,1.0,2.0
734,2007,"CAMPBELL, TENA",0.15163791179656982,0.016129031777381897,0.0,0.0,0.0,0.0,0.0,0.016129031777381897,0.0,0.30645161867141724,0.0,0.19354838132858276,0.032258063554763794,-0.9516128897666931,0.20967741310596466,0.0,0.0,0.032258063554763794,0.016129031777381897,0.11290322244167328,0.0,0.0,0.016129031777381897,0.016129031777381897,-0.4516128897666931,-3.3548388481140137,0.0,12.0
5046,2004,"TAYLOR, GARY L.",0.07404515892267227,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157933950424,0.0,0.31578946113586426,0.0,0.21052631735801697,0.0,0.31578946113586426,-1.0,0.0,0.0,0.05263157933950424,0.0,0.05263157933950424,0.0,0.0,0.0,0.05263157933950424,0.05263157933950424,0.8947368860244751,1.0,14.0
1536,2010,"ERICKSON, RALPH R.",0.10323131084442139,0.0476190485060215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2103174328804016,0.0,0.0793650820851326,0.0,-0.2341269850730896,0.2063492089509964,0.01587301678955555,0.0,0.0317460335791111,0.0,0.01587301678955555,0.0,0.0,0.0476190485060215,0.095238097012043,0.095238097012043,0.4603174924850464,1.0,7.0
4865,2003,"SQUATRITO, DOMINIC J.",-0.07901731133460999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000238418579,0.0,0.20000000298023224,0.0,-0.5,0.0,0.0,-0.5,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
2046,2010,"GWIN, JAMES S.",0.021471194922924042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.3125,0.0,-0.875,0.25,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,-0.5,0.0,0.5625,1.0,13.0
2992,2004,"LASNIK, ROBERT S.",0.15442681312561035,0.02380952425301075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333334028720856,0.0,0.1190476194024086,0.0,-0.380952388048172,0.08571429550647736,0.0,0.0,0.02380952425301075,0.02380952425301075,0.02380952425301075,0.0,-0.07619047909975052,0.02380952425301075,-0.3047619163990021,0.02380952425301075,-0.20952379703521729,1.0,6.0
3470,2005,"MCNAMEE, STEPHEN M.",0.22740986943244934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142984867096,0.0,0.1428571492433548,0.0,-1.0,0.2857142984867096,0.0,0.0,0.0,0.0,0.0714285746216774,0.0,0.0,0.2142857164144516,0.0,0.0,0.07142853736877441,1.0,15.0
4423,2005,"SACHS, HOWARD F.",0.04014398902654648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24358975887298584,0.0,0.19230769574642181,0.0,-0.14102564752101898,0.03846153989434242,0.0,0.0,0.07692307978868484,0.0,0.03846153989434242,0.0,0.03846153989434242,0.0,0.05128204822540283,-0.12820513546466827,-0.1538461446762085,1.0,26.0
1386,2003,"DOWNES, WILLIAM F.",0.03418589383363724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.119047611951828,0.0476190485060215,0.3333333432674408,0.0,0.1428571492433548,0.0476190485060215,0.0,0.0,0.0,0.0,0.0,0.0,-0.4523809552192688,0.0,0.0476190485060215,0.0476190485060215,0.4285714626312256,1.0,9.0
5386,2006,"WHALEY, ROBERT H.",-0.07976604998111725,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.0,-0.15000000596046448,0.0,0.17499999701976776,0.05000000074505806,-0.22499999403953552,0.25,0.0,0.0,0.07500000298023224,0.0,0.0,0.0,0.0,0.02500000037252903,0.07500000298023224,0.07500000298023224,-0.125,1.0,11.0
4930,2006,"STEGER, WILLIAM M.",0.34166666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,36.0
4275,2004,"ROBINSON, JULIE A.",-0.09847813099622726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52173912525177,0.0,0.17391304671764374,0.0,-0.24637681245803833,-0.49275362491607666,0.0,0.0,0.0,0.0,0.043478261679410934,0.0,0.0,0.0,0.30434781312942505,0.260869562625885,0.7391303777694702,0.0,3.0
5391,2003,"WHELAN, THOMAS J.",0.12528091669082642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.1111111119389534,0.0,0.0,0.1111111119389534,0.0,0.0,0.0,0.0,-0.8888888955116272,0.0,0.0,0.0,0.1111111119389534,0.2222222238779068,1.1111111640930176,1.0,5.0
127,2010,"ANDERSON, PERCY",0.013231067918241024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,-0.75,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,-0.5,0.0,-1.0,1.0,8.0
3865,2004,"O'MALLEY, KATHLEEN M.",0.20104552805423737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.695652186870575,0.0,0.17391304671764374,0.043478261679410934,0.1304347813129425,0.043478261679410934,0.0,0.0,0.043478261679410934,0.043478261679410934,0.17391304671764374,0.043478261679410934,0.0,0.0,-0.47826087474823,0.043478261679410934,1.1304347515106201,0.0,10.0
464,2009,"BOWEN, DUDLEY H., JR.",0.1774166077375412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428656578064,0.0,0.2142857164144516,0.0,-0.9285714030265808,0.0714285746216774,0.0,0.0,0.1428571492433548,0.0,0.0,0.1428571492433548,0.0,0.0,0.5714285969734192,0.0714285746216774,0.3571428060531616,1.0,30.0
3440,2004,"MCKINNEY, LARRY J.",-0.03201510012149811,0.021276595070958138,0.042553190141916275,0.0,0.0,0.0,0.0,0.0,0.0,0.21808511018753052,0.0,0.21276596188545227,0.06382978707551956,-0.3510638475418091,0.021276595070958138,-0.25,0.0,0.021276595070958138,0.0,0.0,0.0,0.0,0.0,-0.4095744788646698,0.042553190141916275,-1.0957447290420532,1.0,17.0
3019,2009,"LAZZARA, RICHARD A.",0.03866543993353844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.21875,0.0,0.0,-0.65625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.28125,-1.0,-2.625,1.0,12.0
4711,2007,"SIMPSON, CHARLES R., III",0.05952630937099457,0.0,0.0,0.0,0.06666667014360428,0.0,0.0,0.0,0.0,0.0833333432674408,0.0,0.13333334028720856,0.06666667014360428,-0.550000011920929,0.06666667014360428,0.0,0.0,0.06666667014360428,0.0,0.0,0.06666667014360428,0.0,0.0,-0.4833333194255829,0.13333334028720856,1.1500000953674316,1.0,21.0
2716,2007,"KAPLAN, LEWIS A.",-0.2626012861728668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411852359772,0.0,0.05882352963089943,0.0,-0.7647058963775635,0.1764705926179886,0.0,0.0,0.0,0.23529411852359772,0.0,0.0,0.0,0.05882352963089943,0.47058823704719543,0.05882352963089943,1.1176471710205078,1.0,13.0
2006,2007,"GRIESA, THOMAS P.",0.07824404537677765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,1.0,35.0
2043,2007,"GWIN, JAMES S.",0.10660037398338318,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764815449715,0.0,-0.4117646813392639,0.0,0.1764705926179886,0.0,0.029411764815449715,0.0,0.0,0.0,0.0882352963089943,0.0,0.029411764815449715,0.029411764815449715,0.029411764815449715,0.0,0.5588235259056091,0.0882352963089943,-0.32352936267852783,1.0,10.0
5521,2006,"WOOD, KIMBA M.",0.12151564657688141,0.0,0.0,0.0,0.0,0.0,0.043478261679410934,0.0,0.0,0.260869562625885,0.0,0.1304347813129425,0.0,0.08695652335882187,-0.8695652484893799,0.08695652335882187,0.0,0.043478261679410934,0.21739129722118378,0.0,0.0,0.0,0.0,0.17391304671764374,0.1304347813129425,0.47826087474823,0.0,18.0
21,2008,"ADELMAN, LYNN S.",0.021769262850284576,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.23999999463558197,0.0,0.05999999865889549,0.07999999821186066,0.03999999910593033,0.0,0.019999999552965164,0.0,0.019999999552965164,0.0,-0.5,0.019999999552965164,-0.12000000476837158,0.05999999865889549,0.15999996662139893,1.0,11.0
2969,2008,"LAND, CLAY D.",0.04321496561169624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157933950424,-0.09210526943206787,0.0,0.10526315867900848,0.0,-0.5394736528396606,0.15789473056793213,0.0,0.0,0.0,0.0,0.10526315867900848,0.05263157933950424,0.05263157933950424,0.10526315867900848,0.6315789222717285,0.10526315867900848,-0.13157892227172852,1.0,7.0
1936,2011,"GONZALEZ, IRMA E.",0.10669932514429092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666269302368,0.0,0.1666666716337204,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.16666662693023682,0.0,19.0
703,2007,"CALDWELL, KAREN K.",0.11769440770149231,0.0,0.0,0.0,0.03703703731298447,0.0,0.03703703731298447,0.03703703731298447,0.0,0.29629629850387573,0.0,-0.8148148059844971,0.0,0.18518517911434174,0.1111111119389534,0.0,0.0,0.07407407462596893,0.0,0.0,0.0,0.0,0.03703703731298447,0.2222222238779068,0.2222222238779068,0.703703761100769,0.0,6.0
985,2007,"COLLYER, ROSEMARY M.",0.19889143109321594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000238418579,0.0,0.20000000298023224,0.0,0.20000000298023224,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,-0.3999999761581421,0.0,0.8999999761581421,0.0,5.0
763,2005,"CARNEY, CORMAC J.",0.07602512091398239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.1111111119389534,0.0,-0.7777777910232544,0.1111111119389534,0.0,0.0,0.0555555559694767,0.0,0.1666666716337204,0.0,0.0,0.0,0.0555555559694767,0.1666666716337204,0.3333333730697632,1.0,2.0
971,2006,"COLLINS, AUDREY B.",0.138386070728302,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315867900848,0.0,-0.12280702590942383,0.0,0.15789473056793213,0.0,0.10526315867900848,-0.2280701845884323,0.0,0.0,0.05263157933950424,0.0,0.15789473056793213,-0.28070175647735596,0.0,0.05263157933950424,0.21052631735801697,0.0,0.736842155456543,0.0,12.0
1644,2008,"FITZWATER, SIDNEY A.",-0.3852601647377014,0.0,0.0,0.0,0.0,0.03448275849223137,0.0,0.0,0.0,0.3448275923728943,0.0,-0.2586206793785095,0.0,0.06896551698446274,-0.32758620381355286,0.0,0.0,0.0,0.0,0.06896551698446274,0.03448275849223137,0.03448275849223137,0.0,-0.12068966031074524,0.06896551698446274,0.5517241954803467,1.0,22.0
1292,2010,"DEVER, JAMES C., III",0.028344182297587395,0.01587301678955555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021825402975082397,0.0,0.0674603283405304,0.01587301678955555,-0.1091269850730896,-0.0456349179148674,0.0,0.0,0.0476190485060215,0.0476190485060215,0.0317460335791111,0.0,-0.125,0.0317460335791111,-0.10119044780731201,0.01587301678955555,0.2539682388305664,1.0,5.0
4596,2010,"SESSIONS, WILLIAM K., III",0.060985542833805084,0.0357142873108387,0.0,0.0,0.0,0.0,0.0,-0.3333333432674408,0.0,0.5357142686843872,0.0,0.1428571492433548,0.0,-0.2976190447807312,0.1071428582072258,0.0,0.0,0.1071428582072258,0.0,0.0,0.0,-0.2976190447807312,0.0,0.1071428582072258,0.0,0.10714280605316162,1.0,15.0
1489,2005,"ELFVIN, JOHN T.",0.0379907563328743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333336114883423,0.03333333507180214,0.13333334028720856,0.0,-0.13333334028720856,-0.11666667461395264,0.0,0.0,0.11666666716337204,0.01666666753590107,-0.0833333358168602,0.0,0.0,0.0,-0.11666667461395264,0.03333333507180214,0.016666650772094727,1.0,31.0
345,2010,"BENNETT, RICHARD D.",0.26485660672187805,0.0,0.0,0.03030303120613098,0.0,0.0,0.0,0.0,0.0,-0.6969696879386902,0.0,0.42424243688583374,0.0,0.03030303120613098,0.06060606241226196,0.03030303120613098,0.0,0.03030303120613098,0.0,0.0,0.03030303120613098,0.0,0.06060606241226196,-0.3030303120613098,0.1818181872367859,0.575757622718811,1.0,7.0
