,sentyr,judgeid,demean_harshness,race1,race2,race3,race4,race5,race6,race7,race8,cr1,cr2,cr3,cr4,cr5,cr6,cr7,cr8,cr9,cr10,cr11,cr12,cr13,cr14,cr15,cr16,cr17,cr18,cr19,cr20,cr21,cr22,monsex,trial,nocounts,malejudge,judge_yearsonbench
5847,2003,"RODRIGUEZ, JOSEPH H.",-0.0013033946743234992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,1.6666666269302368,1.0,18
3191,2004,"HOWARD, MALCOLM J.",-0.030110275372862816,0.369047611951828,0.6309523582458496,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192322254181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3253012001514435,0.0,0.39759036898612976,0.03614457696676254,0.08433734625577927,0.03614457696676254,0.0,0.0,0.024096384644508362,0.03614457696676254,0.048192769289016724,0.0,0.0,0.0,0.0476190485060215,0.1190476194024086,1.8333333730697632,1.0,16
7623,2003,"ZAPATA, FRANK R.",-0.10891178250312805,0.875,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,1.0,7
2449,2006,"GERSHON, NINA",0.08552120625972748,0.4285714328289032,0.5714285969734192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,0.2142857164144516,0.0,0.2857142984867096,0.2142857164144516,0.0,0.0,0.0714285746216774,0.0,0.0714285746216774,0.0,0.0,0.0,0.0714285746216774,0.0,1.1428571939468384,0.0,10
7173,2003,"WALKER, VAUGHN R.",0.15316888689994812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14
4671,2007,"MCMAHON, COLLEEN",-0.0689409077167511,0.30000001192092896,0.5,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.20000000298023224,1.600000023841858,0.0,9
6977,2006,"TRAGER, DAVID G.",-0.05806699022650719,0.6153846383094788,0.3076923191547394,0.0,0.07692307978868484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714328289032,0.0,0.1428571492433548,0.0,0.0714285746216774,0.1428571492433548,0.1428571492433548,0.0,0.0,0.0,0.0,0.0714285746216774,0.0,0.0,0.0,0.0,1.3571428060531616,1.0,13
26,2004,"ADELMAN, LYNN S.",-0.028981437906622887,0.5161290168762207,0.4516128897666931,0.0,0.032258063554763794,0.0,0.0,0.0,0.0,0.0,0.0,0.032258063554763794,0.0,0.0,0.032258063554763794,0.0,0.0,0.29032257199287415,0.032258063554763794,0.25806450843811035,0.032258063554763794,0.06451612710952759,0.06451612710952759,0.032258063554763794,0.0,0.0,0.0,0.16129031777381897,0.0,0.0,0.0,0.032258063554763794,0.0,1.9354838132858276,1.0,7
7523,2006,"WOODCOCK, JOHN A., JR.",0.015896026045084,0.8142856955528259,0.10000000149011612,0.05714285746216774,0.02857142873108387,0.0,0.0,0.0,0.0,0.014084506779909134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23943662643432617,0.0,0.3239436745643616,0.0,0.09859155118465424,0.15492957830429077,0.0,0.0,0.11267605423927307,0.0,0.0422535203397274,0.014084506779909134,0.0,0.0,0.1111111119389534,0.0555555559694767,1.5694444179534912,1.0,3
7149,2010,"VOORHEES, RICHARD L.",-0.05384569242596626,0.625,0.3571428656578064,0.01785714365541935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4909090995788574,0.0,0.2181818187236786,0.0,0.1090909093618393,0.036363635212183,0.036363635212183,0.0,0.036363635212183,0.0181818176060915,0.036363635212183,0.0181818176060915,0.0,0.0,0.1071428582072258,0.0535714291036129,1.75,1.0,22
139,2004,"ANDERSON, JOSEPH F., JR.",0.09520044922828674,0.3333333432674408,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111119389534,0.0,0.6666666865348816,0.0,0.2222222238779068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111119389534,0.0,2.8888888359069824,1.0,18
7373,2008,"WHITTEMORE, JAMES D.",-0.03773258626461029,0.6666666865348816,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37037035822868347,0.0,0.3333333432674408,0.0,0.1111111119389534,0.18518517911434174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814925193787,0.1111111119389534,1.5185185670852661,1.0,8
2132,2004,"FIGA, PHILLIP S.",-0.042587827891111374,0.6666666865348816,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461595773697,0.0,0.4615384638309479,0.0,0.1538461595773697,0.23076923191547394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285746216774,0.0,1.0714285373687744,1.0,1
7560,2011,"WRIGHT, SCOTT O.",-0.15010172128677368,0.6363636255264282,0.3636363744735718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454680919647,0.0,0.1818181872367859,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728085517883,0.09090909361839294,0.0,0.0,0.0,0.09090909361839294,0.0,1.8181818723678589,1.0,32
1570,2010,"DAMRELL, FRANK C., JR.",-0.026788100600242615,0.7105262875556946,0.10526315867900848,0.0,0.18421052396297455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29729729890823364,0.0,0.054054055362939835,0.027027027681469917,0.0810810774564743,0.2432432472705841,0.0,0.0,0.13513512909412384,0.0,0.0810810774564743,0.0,0.054054055362939835,0.027027027681469917,0.18421052396297455,0.10526315867900848,1.8157894611358643,1.0,13
7323,2010,"WHALEY, ROBERT H.",-0.04373324289917946,0.8571428656578064,0.0714285746216774,0.0714285746216774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4642857015132904,0.0,0.1428571492433548,0.0,0.0,0.3214285671710968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285746216774,0.0714285746216774,0.0714285746216774,1.1428571939468384,1.0,15
1159,2011,"CHESLER, STANLEY R.",0.14823415875434875,0.25,0.699999988079071,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.550000011920929,0.05000000074505806,0.15000000596046448,0.0,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0499999523162842,1.0,9
633,2008,"BRACK, ROBERT C.",0.021793199703097343,0.9024389982223511,0.024390242993831635,0.024390242993831635,0.0,0.0,0.0,0.04878048598766327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02380952425301075,0.4285714328289032,0.0,0.2380952388048172,0.0,0.0,0.2142857164144516,0.0,0.0,0.0476190485060215,0.0,0.0,0.0,0.0,0.0476190485060215,0.04878048598766327,0.0,1.3333333730697632,1.0,5
3067,2006,"HOEVELER, WILLIAM M.",0.35716575384140015,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,29
6310,2006,"SHARPE, GARY L.",-0.019320469349622726,0.739130437374115,0.260869562625885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52173912525177,0.0,0.0,0.0,0.043478261679410934,0.21739129722118378,0.043478261679410934,0.0,0.1304347813129425,0.0,0.0,0.0,0.043478261679410934,0.0,0.043478261679410934,0.0,1.08695650100708,1.0,2
7014,2003,"TURK, JAMES C.",0.04137825965881348,0.6000000238418579,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.1111111119389534,0.0,0.0,0.2222222238779068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.10000000149011612,1.600000023841858,1.0,31
6354,2006,"SHUBB, WILLIAM B.",0.006361258681863546,0.7931034564971924,0.2068965584039688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448275849223137,0.0,0.3103448152542114,0.0,0.1034482792019844,0.0,0.27586206793785095,0.13793103396892548,0.0,0.0,0.1034482792019844,0.0,0.03448275849223137,0.0,0.0,0.0,0.2068965584039688,0.1034482792019844,2.1724138259887695,1.0,16
3798,2009,"KING, GARR M.",-0.01804819330573082,0.7441860437393188,0.23255814611911774,0.023255813866853714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390242993831635,0.0,0.2195121943950653,0.0,0.19512194395065308,0.0,0.0,0.2195121943950653,0.0,0.0,0.12195122241973877,0.0,0.17073170840740204,0.024390242993831635,0.0,0.024390242993831635,0.06976744532585144,0.023255813866853714,1.3720930814743042,1.0,11
6732,2002,"STOTLER, ALICEMARIE H.",-0.1984027773141861,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18
4639,2011,"MCKINLEY, JOSEPH H., JR.",0.02207247167825699,0.5882353186607361,0.4117647111415863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.1875,0.0,0.125,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.05882352963089943,0.0,3.058823585510254,1.0,16
6682,2005,"STEIN, SIDNEY H.",0.14323589205741882,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111119389534,0.0,0.6666666865348816,0.0,0.0,0.2222222238779068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5555555820465088,1.0,10
693,2009,"BRINKEMA, LEONIE M.",-0.09542053192853928,0.6206896305084229,0.27586206793785095,0.0,0.03448275849223137,0.0,0.0,0.06896551698446274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40740740299224854,0.0,0.03703703731298447,0.0,0.14814814925193787,0.25925925374031067,0.0,0.0,0.07407407462596893,0.0,0.0,0.0,0.07407407462596893,0.0,0.2068965584039688,0.1034482792019844,1.3103448152542114,0.0,16
6709,2006,"STIEHL, WILLIAM D.",0.07911036163568497,0.5757575631141663,0.42424243688583374,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764815449715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44117647409439087,0.0,0.29411765933036804,0.029411764815449715,0.0882352963089943,0.0,0.0,0.0,0.029411764815449715,0.0,0.05882352963089943,0.029411764815449715,0.0,0.0,0.1515151560306549,0.029411764815449715,2.529411792755127,1.0,20
1096,2009,"CEBULL, RICHARD F.",-0.052907589823007584,0.6712328791618347,0.06849315017461777,0.24657534062862396,0.0,0.0,0.0,0.013698630034923553,0.0,0.04109589010477066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34246575832366943,0.0,0.21917808055877686,0.0,0.12328767031431198,0.08219178020954132,0.0,0.0,0.06849315017461777,0.0,0.0,0.0,0.0,0.12328767031431198,0.12328767031431198,0.09589041024446487,1.5205479860305786,1.0,8
7104,2007,"VAZQUEZ, MARTHA A.",-0.05091583728790283,0.8500000238418579,0.10000000149011612,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,0.0,0.4000000059604645,0.0,0.10000000149011612,0.0,0.05000000074505806,0.3499999940395355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.10000000149011612,0.05000000074505806,1.5499999523162842,0.0,14
7358,2008,"WHITE, RONALD A.",0.01748047024011612,0.5681818127632141,0.27272728085517883,0.06818182021379471,0.04545454680919647,0.0,0.0,0.04545454680919647,0.0,0.06976744532585144,0.0,0.0,0.0,0.023255813866853714,0.0,0.04651162773370743,0.0,0.23255814611911774,0.0,0.13953489065170288,0.04651162773370743,0.20930232107639313,0.023255813866853714,0.023255813866853714,0.0,0.09302325546741486,0.023255813866853714,0.023255813866853714,0.04651162773370743,0.0,0.0,0.1818181872367859,0.04545454680919647,1.1136363744735718,1.0,5
2623,2008,"GRAHAM, DONALD L.",-0.017098328098654747,0.5483871102333069,0.3870967626571655,0.0,0.0,0.0,0.0,0.06451612710952759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275923728943,0.0,0.13793103396892548,0.0,0.06896551698446274,0.24137930572032928,0.0,0.0,0.17241379618644714,0.0,0.0,0.0,0.0,0.03448275849223137,0.06451612710952759,0.25806450843811035,1.548387050628662,1.0,17
539,2008,"BLAKE, CATHERINE C.",-0.02497173845767975,0.4375,0.5,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258063554763794,0.032258063554763794,0.0,0.0,0.3870967626571655,0.0,0.12903225421905518,0.0,0.0,0.19354838132858276,0.032258063554763794,0.032258063554763794,0.09677419066429138,0.032258063554763794,0.0,0.0,0.032258063554763794,0.0,0.0625,0.1875,1.34375,0.0,13
3638,2010,"KARAS, KENNETH M.",0.08260441571474075,0.4285714328289032,0.5,0.0,0.0714285746216774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142984867096,0.0,0.0714285746216774,0.0,0.2857142984867096,0.2142857164144516,0.0,0.0,0.0,0.0714285746216774,0.0,0.0,0.0,0.0714285746216774,0.0,0.2857142984867096,2.357142925262451,1.0,6
1256,2009,"COHN, JAMES I.",-0.005266094580292702,0.5555555820465088,0.40740740299224854,0.0,0.0,0.0,0.0,0.03703703731298447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40740740299224854,0.0,0.14814814925193787,0.0,0.2222222238779068,0.14814814925193787,0.0,0.0,0.03703703731298447,0.0,0.0,0.03703703731298447,0.0,0.0,0.07692307978868484,0.07407407462596893,1.8518518209457397,1.0,6
6621,2008,"STAMP, FREDERICK P., JR.",0.0579504519701004,0.4693877696990967,0.5306122303009033,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081982374191,0.0,0.0,0.0,0.0,0.0,0.040816325694322586,0.0,0.6122449040412903,0.0,0.1428571492433548,0.0,0.040816325694322586,0.0,0.0,0.0,0.020408162847161293,0.040816325694322586,0.0,0.0,0.0,0.0,0.12244898080825806,0.020408162847161293,1.040816307067871,1.0,18
5553,2004,"PREGERSON, DEAN D.",0.05131426826119423,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.0,0.0,0.3333333432674408,0.0,0.0833333358168602,0.0,0.0833333358168602,0.25,0.0,0.0,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.0833333358168602,1.4166666269302368,1.0,8
3598,2007,"KAHN, LAWRENCE E.",0.11413385719060898,0.6875,0.25,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.3125,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,1.0625,1.0,11
6416,2007,"SINGLETON, JAMES K., JR.",-0.03983799368143082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,17
5336,2011,"PANNER, OWEN M.",-0.02912672981619835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40909090638160706,0.0,0.3636363744735718,0.0,0.0,0.22727273404598236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3181818723678589,1.0,31
4490,2009,"MARTONE, FREDERICK J.",0.09977146983146667,0.47058823704719543,0.0882352963089943,0.4117647111415863,0.0,0.0,0.029411764815449715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.13333334028720856,0.0,0.0,0.30000001192092896,0.0,0.0,0.0,0.0,0.06666667014360428,0.06666667014360428,0.0,0.23333333432674408,0.05882352963089943,0.029411764815449715,1.2058823108673096,1.0,8
7179,2009,"WALKER, VAUGHN R.",0.046329185366630554,0.0,0.5714285969734192,0.0,0.4285714328289032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857313156128,0.0,0.1428571492433548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,0.0,0.0,0.0,0.0,1.4285714626312256,1.0,20
2512,2008,"GILLMOR, HELEN W.",0.020319847390055656,0.2708333432674408,0.02083333395421505,0.02083333395421505,0.6041666865348816,0.0416666679084301,0.0416666679084301,0.0,0.0,0.0833333358168602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3958333432674408,0.0,0.1041666641831398,0.02083333395421505,0.0833333358168602,0.0416666679084301,0.125,0.0,0.0625,0.0,0.0416666679084301,0.0,0.0,0.0416666679084301,0.1041666641831398,0.02083333395421505,1.5833333730697632,0.0,14
2279,2008,"FRIEDMAN, JEROME B.",-0.01664418913424015,0.25925925374031067,0.7407407164573669,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703731298447,0.03703703731298447,0.0,0.0,0.0,0.0,0.0,0.0,0.18518517911434174,0.0,0.25925925374031067,0.0,0.25925925374031067,0.0,0.07407407462596893,0.0,0.07407407462596893,0.03703703731298447,0.03703703731298447,0.0,0.0,0.0,0.18518517911434174,0.03703703731298447,2.0370371341705322,1.0,11
5057,2009,"MURGUIA, CARLOS",-0.07937974482774734,0.7090908885002136,0.27272728085517883,0.0,0.0,0.0,0.0,0.0181818176060915,0.0,0.03703703731298447,0.0,0.0,0.0,0.0,0.018518518656492233,0.0,0.0,0.42592594027519226,0.0,0.14814814925193787,0.0,0.20370370149612427,0.07407407462596893,0.0,0.0,0.03703703731298447,0.0,0.0,0.03703703731298447,0.018518518656492233,0.0,0.09090909361839294,0.145454540848732,1.9090908765792847,1.0,10
303,2005,"BASSLER, WILLIAM G.",-0.035979386419057846,0.5384615659713745,0.4615384638309479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615384638309479,0.0,0.1538461595773697,0.0,0.23076923191547394,0.03846153989434242,0.0,0.0,0.03846153989434242,0.0,0.0,0.07692307978868484,0.0,0.0,0.19230769574642181,0.07692307978868484,1.1538461446762085,1.0,14
4597,2004,"MCDADE, JOE B.",-0.022979382425546646,0.7407407164573669,0.25925925374031067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518656492233,0.0,0.0,0.5740740895271301,0.0,0.1111111119389534,0.0,0.09259258955717087,0.0555555559694767,0.018518518656492233,0.0,0.07407407462596893,0.0,0.0555555559694767,0.0,0.0,0.0,0.1666666716337204,0.03703703731298447,1.4444444179534912,1.0,13
7498,2009,"WOLFSON, FREDA L.",-0.06430097669363022,0.3125,0.5625,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0625,0.0625,0.375,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,1.75,0.0,7
5227,2005,"O'MALLEY, KATHLEEN M.",-0.015320398844778538,0.4318181872367859,0.5681818127632141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2954545319080353,0.0,0.27272728085517883,0.022727273404598236,0.27272728085517883,0.04545454680919647,0.022727273404598236,0.0,0.0,0.0,0.06818182021379471,0.0,0.0,0.0,0.0,0.15909090638160706,1.6590908765792847,0.0,11
1626,2002,"DAVIS, LEONARD E.",-0.12427223473787308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1007,2010,"CARR, JAMES G.",0.027709752321243286,0.6000000238418579,0.25,0.0,0.10000000149011612,0.0,0.0,0.05000000074505806,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.30000001192092896,0.0,0.20000000298023224,0.15000000596046448,0.0,0.10000000149011612,0.05000000074505806,0.0,0.0,0.05000000074505806,0.0,0.0,0.10000000149011612,0.0,1.149999976158142,1.0,16
4346,2005,"MAGNUSON, PAUL A.",0.04608023539185524,0.875,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.25,0.125,1.75,1.0,24
1160,2003,"CHESNEY, MAXINE M.",-0.12471280246973038,0.2857142984867096,0.2857142984867096,0.0,0.4285714328289032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714328289032,0.0,1.2857142686843872,0.0,8
6987,2007,"TRAUGER, ALETA A.",0.007082294672727585,0.523809552192688,0.4523809552192688,0.0,0.0,0.02380952425301075,0.0,0.0,0.0,0.0476190485060215,0.0,0.0,0.0,0.0476190485060215,0.0,0.0,0.0,0.3333333432674408,0.0,0.1666666716337204,0.0,0.095238097012043,0.1190476194024086,0.0,0.0,0.02380952425301075,0.0,0.1428571492433548,0.0,0.02380952425301075,0.0,0.02380952425301075,0.0714285746216774,1.3333333730697632,0.0,9
4453,2007,"MARTINEZ, JOSE E.",0.0256629828363657,0.7755101919174194,0.22448979318141937,0.0,0.0,0.0,0.0,0.0,0.0,0.020408162847161293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30612245202064514,0.0,0.08163265138864517,0.020408162847161293,0.30612245202064514,0.12244898080825806,0.06122449040412903,0.0,0.040816325694322586,0.0,0.0,0.020408162847161293,0.0,0.020408162847161293,0.08163265138864517,0.22448979318141937,2.3061225414276123,1.0,5
2045,2009,"EZRA, DAVID A.",-0.014002804644405842,0.2666666805744171,0.04444444552063942,0.0,0.6222222447395325,0.04444444552063942,0.02222222276031971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6222222447395325,0.0,0.06666667014360428,0.02222222276031971,0.15555556118488312,0.08888889104127884,0.0,0.0,0.02222222276031971,0.0,0.0,0.0,0.0,0.02222222276031971,0.31111112236976624,0.02222222276031971,2.1111111640930176,1.0,21
1900,2008,"DUGGAN, PATRICK J.",0.010183406993746758,0.3571428656578064,0.5,0.0,0.1428571492433548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.3571428656578064,0.0714285746216774,0.0,0.0714285746216774,0.0,0.0,0.0714285746216774,0.0,0.0714285746216774,0.0714285746216774,0.0,1.4285714626312256,1.0,22
2803,2006,"HANEN, ANDREW S.",-0.017856497317552567,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454680919647,0.0,0.06818182021379471,0.0,0.022727273404598236,0.3636363744735718,0.0,0.022727273404598236,0.04545454680919647,0.022727273404598236,0.0,0.0,0.0,0.0,0.08695652335882187,0.06521739065647125,1.08695650100708,1.0,4
30,2008,"ADELMAN, LYNN S.",-0.046068158000707626,0.557692289352417,0.38461539149284363,0.0,0.03846153989434242,0.01923076994717121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923076994717121,0.0,0.5,0.0,0.23076923191547394,0.0,0.057692307978868484,0.07692307978868484,0.03846153989434242,0.0,0.01923076994717121,0.0,0.01923076994717121,0.0,0.01923076994717121,0.01923076994717121,0.03846153989434242,0.057692307978868484,1.1538461446762085,1.0,11
2099,2006,"FEIKENS, JOHN",0.00782365258783102,0.6666666865348816,0.25,0.0,0.0833333358168602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0833333358168602,0.1666666716337204,0.25,0.0833333358168602,0.0833333358168602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333358168602,0.0,1.6666666269302368,1.0,36
2610,2004,"GRADY, JOHN F.",0.03787938505411148,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.25,1.0,29
6605,2011,"STADTMUELLER, JOSEPH P.",0.02669566497206688,0.1071428582072258,0.8928571343421936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142873108387,0.4285714328289032,0.0,0.2142857164144516,0.0,0.0357142873108387,0.0,0.0,0.0,0.0,0.1071428582072258,0.0357142873108387,0.0,0.1071428582072258,0.0357142873108387,0.0357142873108387,0.0357142873108387,1.3928571939468384,1.0,24
17,2004,"ADAMS, JOHN R.",0.057034868746995926,0.48275861144065857,0.517241358757019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24137930572032928,0.0,0.2068965584039688,0.03448275849223137,0.27586206793785095,0.06896551698446274,0.03448275849223137,0.0,0.0,0.0,0.06896551698446274,0.06896551698446274,0.0,0.0,0.1034482792019844,0.2068965584039688,3.2068965435028076,1.0,1
6626,2004,"STANDISH, WILLIAM L.",0.18664437532424927,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.375,0.0,0.0,0.0,0.125,0.125,1.25,1.0,17
