,judgeid,demean_harshness,race1,monsex,nocounts,gender,x_black,x_dem,aba_best,christian,judge_yearsonbench
3355,"PERRY, MATTHEW J., JR.",-0.011908168904483318,0.4736842215061188,0.05263157933950424,1.0,1.0,1.0,1.0,0.0,1.0,27
130,"BABCOCK, LEWIS T.",0.044122327119112015,0.8235294222831726,0.05882352963089943,1.6470588445663452,1.0,0.0,0.0,1.0,1.0,23
4268,"STOTLER, ALICEMARIE H.",-0.057592809200286865,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,26
1780,"HAMILTON, JEAN C.",-0.033679064363241196,0.7272727489471436,0.09090909361839294,1.2121212482452393,2.0,0.0,0.0,1.0,1.0,20
407,"BRIONES, DAVID",-0.009505887515842915,0.936170220375061,0.1489361673593521,1.170212745666504,1.0,0.0,1.0,0.0,0.0,11
1734,"GWIN, JAMES S.",-0.011068489402532578,0.4444444477558136,0.02777777798473835,1.6486486196517944,1.0,0.0,1.0,1.0,0.0,10
1799,"HANEN, ANDREW S.",-0.0019453262211754918,1.0,0.2068965584039688,1.0689655542373657,1.0,0.0,0.0,1.0,0.0,8
1420,"FRIOT, STEPHEN P.",0.0005002757534384727,1.0,0.0,1.25,1.0,0.0,0.0,1.0,0.0,2
804,"CONLON, SUZANNE B.",-0.0029269803781062365,0.5,0.0,2.8333332538604736,2.0,0.0,0.0,0.0,0.0,15
240,"BENNETT, RICHARD D.",0.0334242507815361,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
4392,"THORNBURG, LACY H.",0.009152899496257305,0.5416666865348816,0.1666666716337204,2.25,1.0,0.0,1.0,1.0,1.0,8
976,"DAVIS, ANDRE M.",0.05106263607740402,0.2750000059604645,0.02500000037252903,1.1749999523162842,1.0,1.0,1.0,1.0,0.0,11
1253,"EVANS, ORINDA D.",0.1673935055732727,0.25,0.0,1.0,2.0,0.0,1.0,0.0,1.0,24
273,"BLACK, BRUCE D.",-0.02070097252726555,0.7169811129570007,0.11320754885673523,1.4150943756103516,1.0,0.0,1.0,0.0,1.0,9
71,"ANDERSEN, WAYNE R.",0.06798190623521805,0.6666666865348816,0.0,1.1666666269302368,1.0,0.0,0.0,0.0,1.0,13
2122,"JACKSON, RAYMOND A.",-0.020411767065525055,0.5555555820465088,0.18518517911434174,2.8518519401550293,1.0,1.0,1.0,1.0,1.0,17
3608,"ROBERTSON, JAMES",0.06005176901817322,0.38461539149284363,0.07692307978868484,1.076923131942749,1.0,0.0,1.0,1.0,0.0,15
138,"BARBIER, CARL J.",0.05387262627482414,0.5625,0.1875,1.25,1.0,0.0,1.0,0.0,0.0,12
567,"CAMPBELL, TODD J.",0.03443598002195358,0.6097561120986938,0.09756097197532654,2.3902440071105957,1.0,0.0,1.0,1.0,0.0,10
2848,"MCKENNA, LAWRENCE M.",-0.19468358159065247,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,18
4690,"WEINSTEIN, JACK B.",-0.02325061894953251,0.6666666865348816,0.0,1.0,1.0,0.0,1.0,1.0,0.0,44
1310,"FENNER, GARY A.",0.01251586340367794,0.6071428656578064,0.08771929889917374,1.2280701398849487,1.0,0.0,1.0,1.0,0.0,11
4478,"TUCKER, PETRESE B.",0.0006493968539871275,0.5357142686843872,0.1428571492433548,6.785714149475098,2.0,1.0,1.0,1.0,0.0,10
3414,"POLOZOLA, FRANK J.",0.054144877940416336,0.4000000059604645,0.10000000149011612,1.100000023841858,1.0,0.0,1.0,1.0,0.0,30
2047,"HUDSON, HENRY E.",0.02107154205441475,0.2750000059604645,0.10000000149011612,1.5750000476837158,1.0,0.0,0.0,1.0,0.0,8
3413,"POLOZOLA, FRANK J.",0.03224080801010132,0.3181818127632141,0.04545454680919647,1.7727272510528564,1.0,0.0,1.0,1.0,0.0,29
4620,"WALTER, DONALD E.",0.0674268826842308,0.6060606241226196,0.12121212482452393,3.9696969985961914,1.0,0.0,0.0,0.0,0.0,19
3255,"O'KELLEY, WILLIAM C.",0.0452372282743454,0.875,0.125,1.125,1.0,0.0,0.0,0.0,1.0,34
337,"BOYKO, CHRISTOPHER A.",0.16006937623023987,0.2222222238779068,0.0555555559694767,1.1666666269302368,1.0,0.0,0.0,1.0,0.0,4
1818,"HATTER, TERRY J., JR.",0.02543129399418831,1.0,0.0,2.4000000953674316,1.0,1.0,1.0,0.0,1.0,27
4379,"THOMPSON, MYRON H.",0.002348291454836726,0.4146341383457184,0.1463414579629898,1.7804877758026123,1.0,1.0,1.0,0.0,1.0,24
1835,"HEARTFIELD, THAD",-0.00202388153411448,0.5,0.0,1.0800000429153442,1.0,0.0,1.0,1.0,0.0,13
2782,"MAXWELL, ROBERT E.",-0.06843242049217224,0.7272727489471436,0.09090909361839294,1.3636363744735718,1.0,0.0,1.0,0.0,0.0,39
1965,"HOGAN, THOMAS F.",0.05199313163757324,0.5,0.0,4.400000095367432,1.0,0.0,0.0,0.0,0.0,21
4637,"WALTON, REGGIE B.",0.15176670253276825,0.0,0.0,1.1666666269302368,1.0,1.0,0.0,1.0,0.0,2
1150,"DOWD, DAVID D., JR.",0.036198314279317856,0.37931033968925476,0.1034482792019844,1.6896551847457886,1.0,0.0,0.0,1.0,1.0,26
4275,"STROM, LYLE E.",0.08885073661804199,1.0,0.0,1.25,1.0,0.0,0.0,1.0,0.0,18
1782,"HAMILTON, PHYLLIS J.",0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2
4941,"ZATKOFF, LAWRENCE P.",-0.04457104951143265,0.42105263471603394,0.10526315867900848,2.78947377204895,1.0,0.0,0.0,1.0,0.0,21
3382,"PISANO, JOEL A.",0.01074698381125927,0.5789473652839661,0.10000000149011612,1.100000023841858,1.0,0.0,1.0,1.0,0.0,5
2516,"LASNIK, ROBERT S.",-0.0048139323480427265,0.4761904776096344,0.0,1.5,1.0,0.0,1.0,0.0,0.0,11
2592,"LINARES, JOSE L.",-0.0049121202901005745,0.8999999761581421,0.20000000298023224,1.100000023841858,1.0,0.0,0.0,1.0,0.0,2
2804,"MCAVOY, THOMAS J.",-0.04715804383158684,0.6969696879386902,0.12121212482452393,1.6060606241226196,1.0,0.0,0.0,1.0,0.0,23
2337,"KING, GARR M.",0.049455154687166214,0.6875,0.0,1.125,1.0,0.0,1.0,0.0,0.0,13
3070,"MOORE, WILLIAM T., JR.",-0.015048602595925331,0.2753623127937317,0.10144927352666855,1.3188406229019165,1.0,0.0,1.0,0.0,1.0,13
2391,"KOLLAR-KOTELLY, COLLEEN",-0.030623864382505417,0.5,0.0,1.100000023841858,2.0,0.0,1.0,1.0,0.0,12
3480,"PRO, PHILIP M.",-0.01764083467423916,0.8666666746139526,0.0,1.0666667222976685,1.0,0.0,0.0,1.0,1.0,24
3676,"ROSENBAUM, JAMES M.",-0.007865813560783863,0.7575757503509521,0.05882352963089943,1.2352941036224365,1.0,0.0,0.0,1.0,0.0,21
1884,"HIBBLER, WILLIAM J.",0.0655396357178688,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5
1081,"DIMITROULEAS, WILLIAM P.",-0.026169000193476677,0.4324324429035187,0.10810811072587967,1.7027027606964111,1.0,0.0,1.0,1.0,0.0,6
480,"BUNNING, DAVID L.",-0.03345086798071861,0.6166666746139526,0.16949152946472168,1.5,1.0,0.0,0.0,0.0,0.0,5
986,"DAVIS, LEGROME D.",0.03594142571091652,0.375,0.2083333283662796,2.8333332538604736,1.0,1.0,0.0,1.0,0.0,7
1801,"HANNAH, JOHN H., JR.",-0.002967552049085498,0.5,0.10000000149011612,1.0,1.0,0.0,1.0,0.0,1.0,9
3546,"REAL, MANUEL L.",-0.0034887397196143866,0.7142857313156128,0.0,4.285714149475098,1.0,0.0,1.0,0.0,0.0,41
507,"BURRELL, GARLAND E., JR.",-0.0193776898086071,0.7777777910232544,0.08888889104127884,1.644444465637207,1.0,1.0,0.0,0.0,0.0,16
2668,"MAGNUSON, PAUL A.",-0.0006380303530022502,0.8846153616905212,0.07692307978868484,1.4615384340286255,1.0,0.0,0.0,0.0,1.0,27
3814,"SCHILLER, BERLE M.",0.04627206549048424,0.523809552192688,0.1428571492433548,4.333333492279053,1.0,0.0,1.0,1.0,0.0,9
1646,"GRADY, JOHN F.",0.05740129575133324,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,28
4192,"STARRETT, KEITH",-0.10921083390712738,0.8571428656578064,0.0,1.8571428060531616,1.0,0.0,0.0,1.0,0.0,7
216,"BEATY, JAMES A., JR.",0.01858830638229847,0.5058823823928833,0.0941176488995552,1.5058823823928833,1.0,1.0,1.0,1.0,1.0,11
1553,"GETTLEMAN, ROBERT W.",-0.07359670847654343,0.75,0.1666666716337204,2.375,1.0,0.0,1.0,1.0,0.0,13
4686,"WEINSTEIN, JACK B.",-0.06931818276643753,0.7333333492279053,0.13333334028720856,1.6666666269302368,1.0,0.0,1.0,1.0,0.0,40
2702,"MARBLEY, ALGENON L.",-0.03322838991880417,0.4047619104385376,0.09090909361839294,1.6363636255264282,1.0,1.0,1.0,0.0,1.0,8
4299,"SWAIN, LAURA T.",-0.015860088169574738,0.5199999809265137,0.03999999910593033,2.0799999237060547,2.0,1.0,1.0,0.0,1.0,7
2566,"LEON, RICHARD J.",0.001593856606632471,0.27272728085517883,0.3636363744735718,1.545454502105713,1.0,0.0,0.0,1.0,0.0,5
3315,"PARKER, JAMES A.",-0.0032662078738212585,0.9230769276618958,0.07692307978868484,1.384615421295166,1.0,0.0,0.0,1.0,1.0,16
425,"BROOMFIELD, ROBERT C.",-0.0622120276093483,0.0,0.0,1.399999976158142,1.0,0.0,0.0,1.0,1.0,20
1357,"FLANAGAN, LOUISE W.",0.009433899074792862,0.3263157904148102,0.10526315867900848,1.6842105388641357,2.0,0.0,0.0,0.0,0.0,7
1518,"GAUGHAN, PATRICIA A.",0.042020607739686966,0.4888888895511627,0.08888889104127884,1.8888888359069824,2.0,0.0,1.0,1.0,0.0,13
739,"COAR, DAVID H.",0.04815146327018738,0.5,0.20000000298023224,1.5666667222976685,1.0,1.0,1.0,1.0,0.0,16
701,"CHESNEY, MAXINE M.",-0.014362477697432041,0.550000011920929,0.0,1.4500000476837158,2.0,0.0,1.0,1.0,0.0,15
1533,"GERSHON, NINA",0.02175816521048546,0.5833333134651184,0.125,1.7083333730697632,2.0,0.0,1.0,0.0,0.0,9
1329,"FILIP, MARK R.",-0.0403299517929554,0.625,0.20000000298023224,1.600000023841858,1.0,0.0,0.0,1.0,0.0,1
3437,"PRATT, ROBERT W.",-0.003896617330610752,0.875,0.078125,1.546875,1.0,0.0,1.0,0.0,0.0,7
1642,"GOTTSCHALL, JOAN B.",-0.02471553348004818,0.5454545617103577,0.09090909361839294,2.090909004211426,2.0,0.0,1.0,0.0,1.0,12
3987,"SIFTON, CHARLES P.",0.041844405233860016,0.4285714328289032,0.0,1.8571428060531616,1.0,0.0,1.0,1.0,1.0,29
25,"AFRICK, LANCE M.",-0.011606553569436073,0.25,0.05000000074505806,3.299999952316284,1.0,0.0,0.0,1.0,0.0,8
2469,"LAMBERTH, ROYCE C.",0.020514650270342827,0.25,0.0,1.5,1.0,0.0,0.0,0.0,1.0,21
106,"ARCARA, RICHARD J.",0.01933981105685234,0.5567010045051575,0.0824742242693901,1.5670102834701538,1.0,0.0,0.0,1.0,0.0,21
2629,"LODGE, EDWARD J.",0.007373939733952284,0.8965517282485962,0.06896551698446274,1.3103448152542114,1.0,0.0,0.0,0.0,0.0,17
4908,"ZAGEL, JAMES B.",0.08081820607185364,0.5,0.0,1.3333333730697632,1.0,0.0,0.0,0.0,0.0,16
1137,"DOUMAR, ROBERT G.",0.035187315195798874,0.20000000298023224,0.11999999731779099,1.399999976158142,1.0,0.0,0.0,0.0,0.0,23
4274,"STRAND, ROGER G.",0.5303069353103638,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,24
629,"CASTAGNA, WILLIAM J.",-0.12265921384096146,0.699999988079071,0.0,2.200000047683716,1.0,0.0,1.0,1.0,1.0,26
648,"CAUTHRON, ROBIN J.",-0.04236750304698944,0.7692307829856873,0.1538461595773697,1.8461538553237915,2.0,0.0,0.0,1.0,1.0,19
1874,"HERNDON, DAVID R.",0.042801931500434875,0.3414634168148041,0.024390242993831635,1.5609755516052246,1.0,0.0,1.0,0.0,1.0,13
1911,"HILTON, CLAUDE M.",0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,17
1851,"HELLERSTEIN, ALVIN K.",-0.023654615506529808,0.5454545617103577,0.08695652335882187,1.8260869979858398,1.0,0.0,1.0,1.0,0.0,8
1692,"GRIESBACH, WILLIAM C.",0.047562215477228165,0.800000011920929,0.1666666716337204,1.1666666269302368,1.0,0.0,0.0,1.0,0.0,1
1542,"GERTNER, NANCY",-0.010761466808617115,0.699999988079071,0.0,3.066666603088379,2.0,0.0,1.0,1.0,0.0,11
1814,"HARRINGTON, EDWARD F.",-0.01964205503463745,0.5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,23
566,"CAMPBELL, TODD J.",-0.01860535331070423,0.48148149251937866,0.03703703731298447,1.5555555820465088,1.0,0.0,1.0,1.0,0.0,9
1326,"FIGA, PHILLIP S.",-0.0020346122328191996,0.9019607901573181,0.03921568766236305,1.156862735748291,1.0,0.0,0.0,1.0,0.0,3
4178,"STAMP, FREDERICK P., JR.",-0.012365568429231644,0.6410256624221802,0.12820513546466827,1.1282051801681519,1.0,0.0,0.0,1.0,1.0,19
2307,"KENT, SAMUEL B.",-0.07209594547748566,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,17
4641,"WALTON, REGGIE B.",0.021714944392442703,0.5,0.0,2.200000047683716,1.0,1.0,0.0,1.0,0.0,6
3085,"MORDUE, NORMAN A.",-0.04643182083964348,0.625,0.0,1.375,1.0,0.0,1.0,0.0,1.0,8
595,"CARR, JAMES G.",-0.0029121229890733957,0.7058823704719543,0.29411765933036804,4.352941036224365,1.0,0.0,1.0,1.0,0.0,13
1031,"DEARIE, RAYMOND J.",-0.010261623188853264,0.6428571343421936,0.0,1.6428571939468384,1.0,0.0,0.0,0.0,0.0,21
3210,"NIXON, JOHN T.",8.721351332496852e-05,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,29
3268,"O'MALLEY, KATHLEEN M.",0.0394245870411396,0.4722222089767456,0.0833333358168602,2.194444417953491,2.0,0.0,1.0,1.0,0.0,13
3633,"ROBRENO, EDUARDO C.",0.005933972541242838,0.37931033968925476,0.0,2.5862069129943848,1.0,0.0,0.0,0.0,0.0,17
319,"BOWDRE, KARON O.",-0.0006304486887529492,0.41025641560554504,0.1538461595773697,1.8974359035491943,2.0,0.0,0.0,0.0,0.0,6
2036,"HUCK, PAUL C.",0.040503475815057755,0.6538461446762085,0.07692307978868484,2.192307710647583,1.0,0.0,1.0,1.0,0.0,8
3776,"SAVAGE, TIMOTHY J.",0.07810836285352707,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1
1258,"EVANS, ORINDA D.",0.054854389280080795,0.5517241358757019,0.2068965584039688,1.482758641242981,2.0,0.0,1.0,0.0,1.0,29
350,"BOYLE, TERRENCE W.",-0.0032940334640443325,0.2786885201931,0.04918032884597778,1.8360655307769775,1.0,0.0,0.0,0.0,0.0,22
3077,"MORAN, JAMES B.",-0.03370843827724457,0.6363636255264282,0.0,1.545454502105713,1.0,0.0,1.0,0.0,1.0,26
2615,"LINDSAY, REGINALD C.",-0.018716886639595032,0.75,0.0,1.75,1.0,1.0,1.0,1.0,1.0,15
1433,"FROST, GREGORY L.",0.025062866508960724,0.5,0.09090909361839294,1.5151515007019043,1.0,0.0,0.0,1.0,0.0,4
704,"CHIN, DENNY",-0.1253088265657425,0.4444444477558136,0.1111111119389534,2.0,1.0,0.0,1.0,1.0,1.0,10
2784,"MAXWELL, ROBERT E.",0.016512319445610046,0.8421052694320679,0.10526315867900848,1.4210525751113892,1.0,0.0,1.0,0.0,0.0,41
404,"BRINKEMA, LEONIE M.",-0.024466656148433685,0.7333333492279053,0.20000000298023224,1.8666666746139526,2.0,0.0,1.0,1.0,1.0,18
1134,"DOTY, DAVID S.",-0.02381298691034317,0.6129032373428345,0.09677419066429138,1.3225806951522827,1.0,0.0,0.0,1.0,1.0,23
3991,"SIMANDLE, JEROME B.",-0.06053454428911209,0.375,0.25,1.25,1.0,0.0,0.0,1.0,0.0,11
799,"CONABOY, RICHARD P.",-0.18594694137573242,0.5,0.0,1.5,1.0,0.0,1.0,0.0,0.0,28
4459,"TRAGER, DAVID G.",-0.07757383584976196,0.8333333134651184,0.1666666716337204,2.1666667461395264,1.0,0.0,1.0,1.0,0.0,16
1438,"FULLAM, JOHN P.",0.009277534671127796,0.6666666865348816,0.0,4.333333492279053,1.0,0.0,1.0,1.0,0.0,37
3032,"MONTGOMERY, ANN D.",0.0006089737289585173,0.5681818127632141,0.04545454680919647,1.7272727489471436,2.0,0.0,1.0,1.0,1.0,9
2489,"LAND, CLAY D.",0.01082327775657177,0.35483869910240173,0.19354838132858276,1.419354796409607,1.0,0.0,0.0,1.0,0.0,9
411,"BRIONES, DAVID",-0.05346456170082092,0.9347826242446899,0.10869564861059189,1.3043478727340698,1.0,0.0,1.0,0.0,0.0,15
1723,"GUZMAN, RONALD A.",-0.0178817268460989,0.5,0.04545454680919647,1.954545497894287,1.0,0.0,1.0,0.0,0.0,6
2381,"KOELTL, JOHN G.",0.013396283611655235,0.4166666567325592,0.0833333358168602,1.7083333730697632,1.0,0.0,1.0,1.0,0.0,14
2158,"JOHNSTONE, EDWARD H.",0.0689706951379776,0.9090909361839294,0.09090909361839294,1.454545497894287,1.0,0.0,1.0,1.0,1.0,29
3752,"SAND, LEONARD B.",-0.010608804412186146,0.6000000238418579,0.20000000298023224,2.4000000953674316,1.0,0.0,1.0,1.0,0.0,29
751,"COHILL, MAURICE B., JR.",-0.12013652175664902,0.6666666865348816,0.0,2.3333332538604736,1.0,0.0,0.0,0.0,1.0,35
2530,"LAWSON, DAVID M.",-0.06258713454008102,0.7368420958518982,0.10526315867900848,1.4210525751113892,1.0,0.0,1.0,1.0,0.0,10
1531,"GERSHON, NINA",0.05107872188091278,0.5,0.125,1.125,2.0,0.0,1.0,0.0,0.0,7
4125,"SPATT, ARTHUR D.",-0.028302494436502457,0.7777777910232544,0.1111111119389534,1.1111111640930176,1.0,0.0,0.0,1.0,0.0,14
4646,"WARD, HORACE T.",-0.008841094560921192,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,28
70,"ANDERSEN, WAYNE R.",0.009749826975166798,0.8181818127632141,0.25,1.4166666269302368,1.0,0.0,0.0,0.0,1.0,12
2280,"KEENAN, JOHN F.",-0.042821791023015976,0.625,0.0,2.125,1.0,0.0,0.0,1.0,0.0,28
1193,"ECONOMUS, PETER C.",-0.05225980281829834,0.6206896305084229,0.1034482792019844,1.965517282485962,1.0,0.0,1.0,1.0,0.0,11
1350,"FLANAGAN, LOUISE W.",0.21767215430736542,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0
777,"COLLIER, CURTIS L.",0.0064200772903859615,0.6078431606292725,0.10784313827753067,1.3333333730697632,1.0,1.0,1.0,1.0,1.0,15
2548,"LEIGHTON, RONALD B.",-0.020599491894245148,0.8333333134651184,0.06666667014360428,1.4666666984558105,1.0,0.0,0.0,1.0,1.0,8
1478,"GARBIS, MARVIN J.",-0.04273580014705658,0.5454545617103577,0.09090909361839294,1.7272727489471436,1.0,0.0,0.0,0.0,0.0,19
4945,"ZATKOFF, LAWRENCE P.",-0.002846070332452655,0.5,0.1666666716337204,1.6666666269302368,1.0,0.0,0.0,1.0,0.0,25
2932,"MELANCON, TUCKER L.",-0.07615218311548233,0.5555555820465088,0.0,6.666666507720947,1.0,0.0,1.0,0.0,1.0,15
4140,"SPENCER, JAMES R.",0.03735559806227684,0.2916666567325592,0.125,1.6458333730697632,1.0,1.0,0.0,0.0,1.0,23
699,"CHESNEY, MAXINE M.",-0.024522079154849052,0.6000000238418579,0.06666667014360428,1.4666666984558105,2.0,0.0,1.0,1.0,0.0,13
1049,"DER-YEGHIAYAN, SAMUEL",-0.059031788259744644,0.6153846383094788,0.1111111119389534,1.4074074029922485,1.0,0.0,0.0,0.0,0.0,3
4230,"STEIN, SIDNEY H.",-0.03798333555459976,0.5833333134651184,0.0833333358168602,1.4166666269302368,1.0,0.0,1.0,1.0,0.0,13
44,"ALBRITTON, WILLIAM H., III",0.001968872034922242,0.47826087474823,0.21739129722118378,1.7826087474822998,1.0,0.0,0.0,1.0,1.0,13
3647,"RODRIGUEZ, XAVIER",-0.03345351666212082,0.8823529481887817,0.11764705926179886,1.2352941036224365,1.0,0.0,0.0,1.0,0.0,3
3098,"MORENO, FEDERICO A.",0.020539654418826103,0.695652186870575,0.21739129722118378,1.2608696222305298,1.0,0.0,0.0,0.0,0.0,20
355,"BOYLE, TERRENCE W.",-0.01576794497668743,0.39344263076782227,0.09836065769195557,1.1639344692230225,1.0,0.0,0.0,0.0,0.0,27
4963,"ZLOCH, WILLIAM J.",0.09413718432188034,0.42105263471603394,0.12280701845884323,1.894736886024475,1.0,0.0,0.0,0.0,0.0,24
3989,"SIFTON, CHARLES P.",0.052337344735860825,0.800000011920929,0.0,1.0,1.0,0.0,1.0,1.0,1.0,31
2156,"JOHNSTONE, EDWARD H.",-0.013727818615734577,0.6363636255264282,0.13636364042758942,2.2727272510528564,1.0,0.0,1.0,1.0,1.0,27
3685,"ROSENBLATT, PAUL G.",0.07400566339492798,0.6428571343421936,0.2857142984867096,1.0714285373687744,1.0,0.0,0.0,0.0,1.0,23
4572,"VINING, ROBERT L., JR.",0.05248097702860832,0.6666666865348816,0.0,2.3333332538604736,1.0,0.0,1.0,1.0,1.0,27
2845,"MCKENNA, LAWRENCE M.",-0.12716224789619446,0.7142857313156128,0.1428571492433548,2.142857074737549,1.0,0.0,0.0,0.0,0.0,15
1381,"FOREMAN, JAMES L.",-0.010945787653326988,0.8846153616905212,0.17307692766189575,1.4615384340286255,1.0,0.0,0.0,0.0,1.0,34
3973,"SHUBB, WILLIAM B.",0.011367524042725563,1.0,0.0,1.75,1.0,0.0,0.0,1.0,1.0,12
4442,"TORRES, ERNEST C.",-0.00273049995303154,0.7058823704719543,0.0,1.7352941036224365,1.0,0.0,0.0,1.0,0.0,19
1610,"GOLD, ALAN S.",0.1306743174791336,0.75,0.0833333358168602,1.5,1.0,0.0,1.0,1.0,0.0,6
1410,"FRIEDMAN, JEROME B.",-0.12420635670423508,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5
647,"CAUTHRON, ROBIN J.",-0.020310673862695694,0.7916666865348816,0.0416666679084301,1.7083333730697632,2.0,0.0,0.0,1.0,1.0,18
2281,"KEETON, ROBERT E.",0.04047147557139397,0.0,0.0,1.3333333730697632,1.0,0.0,1.0,1.0,1.0,24
2317,"KESSLER, GLADYS",0.3646296262741089,1.0,0.0,1.5,2.0,0.0,1.0,1.0,0.0,16
1379,"FOREMAN, JAMES L.",0.014807186089456081,0.6000000238418579,0.15000000596046448,1.7000000476837158,1.0,0.0,0.0,0.0,1.0,32
2589,"LIFLAND, JOHN C.",0.02764613926410675,0.5454545617103577,0.1818181872367859,1.0909091234207153,1.0,0.0,0.0,1.0,0.0,18
1052,"DER-YEGHIAYAN, SAMUEL",-0.012092404998838902,0.4444444477558136,0.07407407462596893,1.296296238899231,1.0,0.0,0.0,0.0,0.0,6
4807,"WOLF, MARK L.",-0.04407458007335663,0.6818181872367859,0.0,2.454545497894287,1.0,0.0,0.0,0.0,0.0,24
2184,"JONES, JOHN E., III",-0.018420536071062088,0.375,0.0416666679084301,1.2083333730697632,1.0,0.0,0.0,1.0,0.0,8
3118,"MUIR, MALCOLM",-0.10694567114114761,0.3333333432674408,0.0,1.0,1.0,0.0,0.0,1.0,1.0,33
2405,"KORNMANN, CHARLES B.",0.04651128128170967,0.20512820780277252,0.11538461595773697,1.3205127716064453,1.0,0.0,1.0,0.0,0.0,9
1445,"FULLAM, JOHN P.",-0.1094532161951065,0.4166666567325592,0.0833333358168602,4.75,1.0,0.0,1.0,1.0,0.0,44
2126,"JAMES, ROBERT G.",-0.013123204931616783,0.625,0.1785714328289032,1.5,1.0,0.0,1.0,0.0,0.0,7
3185,"NEVAS, ALAN H.",-0.06067685782909393,0.6000000238418579,0.0,1.2000000476837158,1.0,0.0,0.0,1.0,0.0,19
2783,"MAXWELL, ROBERT E.",-0.028571177273988724,0.6470588445663452,0.1764705926179886,1.058823585510254,1.0,0.0,1.0,0.0,0.0,40
1051,"DER-YEGHIAYAN, SAMUEL",-0.03138194978237152,0.5,0.0833333358168602,1.4583333730697632,1.0,0.0,0.0,0.0,0.0,5
2110,"ISHII, ANTHONY W.",-0.02483271062374115,0.853210985660553,0.07339449226856232,1.6238532066345215,1.0,0.0,1.0,1.0,0.0,10
2948,"MESSITTE, PETER J.",-0.009432552382349968,0.5675675868988037,0.0810810774564743,1.5405405759811401,1.0,0.0,1.0,1.0,0.0,16
3800,"SCHELL, RICHARD A.",-0.02887754514813423,0.8877550959587097,0.1734693944454193,1.3979592323303223,1.0,0.0,0.0,0.0,1.0,20
1255,"EVANS, ORINDA D.",-0.0011394593166187406,0.5833333134651184,0.125,2.5833332538604736,2.0,0.0,1.0,0.0,1.0,26
4216,"STEELE, WILLIAM H.",0.02280658297240734,0.4878048896789551,0.13414634764194489,1.3048779964447021,1.0,0.0,0.0,0.0,0.0,5
3152,"MURGUIA, CARLOS",0.10222070664167404,0.5517241358757019,0.03448275849223137,3.965517282485962,1.0,0.0,1.0,0.0,0.0,11
4506,"TYSON, RALPH E.",0.017227653414011,0.41025641560554504,0.07692307978868484,1.8461538553237915,1.0,1.0,1.0,0.0,0.0,10
286,"BLACKBURN, ROBERT E.",-0.009184521622955799,0.7435897588729858,0.07894736528396606,1.7179486751556396,1.0,0.0,0.0,1.0,0.0,6
493,"BURNS, ELLEN B.",0.023819366469979286,0.6666666865348816,0.0,1.0,2.0,0.0,1.0,0.0,0.0,25
4013,"SIMPSON, CHARLES R., III",-0.03387996926903725,0.6538461446762085,0.11538461595773697,1.923076868057251,1.0,0.0,0.0,0.0,0.0,22
4469,"TRAUGER, ALETA A.",0.012706199660897255,0.5416666865348816,0.0416666679084301,1.4166666269302368,2.0,0.0,1.0,1.0,1.0,12
2420,"KOSIK, EDWIN M.",-0.07095423340797424,0.6363636255264282,0.12121212482452393,1.8181818723678589,1.0,0.0,0.0,1.0,0.0,23
775,"COLLIER, CURTIS L.",-0.0048478711396455765,0.625,0.13750000298023224,1.274999976158142,1.0,1.0,1.0,1.0,1.0,13
3755,"SAND, LEONARD B.",0.21670110523700714,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,32
2773,"MATSCH, RICHARD P.",0.021222634240984917,0.4285714328289032,0.2142857164144516,1.0,1.0,0.0,0.0,1.0,0.0,30
1832,"HEARTFIELD, THAD",0.0032604055013507605,0.6800000071525574,0.1764705926179886,1.076923131942749,1.0,0.0,1.0,1.0,0.0,10
2419,"KOSIK, EDWIN M.",0.027950070798397064,0.5714285969734192,0.095238097012043,1.6190476417541504,1.0,0.0,0.0,1.0,0.0,22
4720,"WHITE, JEFFREY S.",0.04486016184091568,0.3636363744735718,0.1666666716337204,1.3333333730697632,1.0,0.0,0.0,0.0,0.0,2
1750,"HAGEN, DAVID W.",0.007082150783389807,0.7142857313156128,0.0,1.5714285373687744,1.0,0.0,1.0,1.0,1.0,12
2759,"MARTINI, WILLIAM J.",-0.013968412764370441,0.6190476417541504,0.0476190485060215,1.0952380895614624,1.0,0.0,0.0,0.0,0.0,7
3101,"MORROW, MARGARET M.",-0.01795268803834915,0.8333333134651184,0.2222222238779068,1.4444444179534912,2.0,0.0,1.0,1.0,0.0,6
