,sentyr,judgeid,disparity_race,monsex_disparity,nocounts_disparity,gender,x_black,x_dem,aba_best,christian
1628,2005,"HEARTFIELD, THAD",0.04730748385190964,-0.2647058963775635,-0.02573525905609131,1.0,0.0,1.0,1.0,0.0
4155,2009,"WILLIAMS, RICHARD L.",-0.0033248960971832275,-0.06296296417713165,0.466666579246521,1.0,0.0,1.0,1.0,1.0
363,2004,"BRIONES, DAVID",-0.15230248868465424,0.19607843458652496,-0.13461542129516602,1.0,0.0,1.0,0.0,0.0
4119,2009,"WHELAN, THOMAS J.",1.806201410659014e-09,-0.06060606241226196,-0.30303025245666504,1.0,0.0,1.0,0.0,0.0
3336,2011,"SCHILLER, BERLE M.",0.016393428668379784,-0.1428571492433548,-0.07142829895019531,1.0,0.0,1.0,1.0,0.0
82,2007,"ANDERSON, PERCY",0.01875000074505806,-0.25,0.25,1.0,1.0,0.0,1.0,0.0
423,2010,"BUNNING, DAVID L.",-0.0278419591486454,0.12418300658464432,-0.1356208324432373,1.0,0.0,0.0,0.0,0.0
1187,2006,"FEUERSTEIN, SANDRA J.",0.1734374761581421,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
1399,2008,"GETTLEMAN, ROBERT W.",0.12416382133960724,-0.20000000298023224,-0.6000000238418579,1.0,0.0,1.0,1.0,0.0
56,2006,"ALTONAGA, CECILIA M.",-0.009855988435447216,0.12383901327848434,-0.1207430362701416,0.0,0.0,0.0,0.0,0.0
2450,2005,"MAXWELL, ROBERT E.",6.191409920575097e-05,-0.27272728085517883,-0.09090912342071533,1.0,0.0,1.0,0.0,0.0
2846,2005,"NUGENT, DONALD C.",0.028946738690137863,-0.15238095819950104,-0.20000004768371582,1.0,0.0,1.0,1.0,0.0
3703,2011,"STEIN, SIDNEY H.",-2.1287374085687816e-09,0.0,7.09523868560791,1.0,0.0,1.0,1.0,0.0
2576,2007,"MELANCON, TUCKER L.",-0.02782028540968895,-0.1111111119389534,0.3888888359069824,1.0,0.0,1.0,0.0,1.0
2081,2008,"KING, JAMES L.",0.12783566117286682,-0.0625,1.8117648363113403,1.0,0.0,0.0,0.0,1.0
1150,2006,"FALLON, ELDON E.",0.00100255839060992,-0.14444445073604584,0.9111111164093018,1.0,0.0,1.0,1.0,0.0
4308,2003,"ZATKOFF, LAWRENCE P.",0.0,0.0,-0.5,1.0,0.0,0.0,1.0,0.0
1486,2006,"GRAHAM, DONALD L.",-0.0047248052433133125,0.0476190522313118,-0.35714292526245117,1.0,1.0,0.0,0.0,1.0
602,2010,"CHATIGNY, ROBERT N.",0.020091760903596878,-0.18571430444717407,-0.5428570508956909,1.0,0.0,1.0,1.0,0.0
3261,2008,"RYSKAMP, KENNETH L.",0.017413318157196045,-0.1304347813129425,-1.2608695030212402,1.0,0.0,0.0,1.0,1.0
667,2003,"COHN, AVERN L.",-0.1469411551952362,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2913,2004,"PECHMAN, MARSHA J.",0.018237413838505745,0.19736841320991516,0.21052634716033936,0.0,0.0,1.0,0.0,0.0
1023,2007,"DOUMAR, ROBERT G.",0.07590090483427048,-0.009090907871723175,-0.1454545259475708,1.0,0.0,0.0,0.0,0.0
1276,2008,"FRIEDMAN, JEROME B.",-0.011707221157848835,0.05714285373687744,-0.9142856597900391,1.0,0.0,1.0,1.0,0.0
1108,2008,"ENGELHARDT, KURT D.",0.032565049827098846,-0.16339869797229767,-0.039215683937072754,1.0,0.0,0.0,0.0,0.0
3806,2005,"TAURO, JOSEPH L.",-0.056828953325748444,0.0,-0.625,1.0,0.0,0.0,0.0,0.0
3490,2003,"SIMANDLE, JEROME B.",0.34435755014419556,-0.5,-0.5,1.0,0.0,0.0,1.0,0.0
4178,2006,"WINGATE, HENRY T.",-0.006073009222745895,0.25,0.2916666269302368,1.0,1.0,0.0,0.0,1.0
1641,2011,"HEATON, JOE L.",0.05877957120537758,-0.1666666716337204,-0.07777774333953857,1.0,0.0,0.0,1.0,0.0
662,2003,"COHILL, MAURICE B., JR.",-0.23993925750255585,-0.20000000298023224,0.0,1.0,0.0,0.0,0.0,1.0
3354,2009,"SCHNEIDER, MICHAEL H., SR.",-0.06612998247146606,-0.18518517911434174,-0.18518519401550293,1.0,0.0,0.0,1.0,0.0
1757,2006,"HOLWELL, RICHARD J.",-0.01563175767660141,0.0,-0.5416666269302368,1.0,0.0,0.0,1.0,0.0
2868,2010,"O'MALLEY, KATHLEEN M.",-0.029306143522262573,-0.07692307978868484,-1.259615421295166,0.0,0.0,1.0,1.0,0.0
805,2011,"CRONE, MARCIA A.",0.10368625074625015,-0.004801921546459198,0.09243690967559814,0.0,0.0,0.0,0.0,0.0
714,2006,"CONLON, SUZANNE B.",-0.29629629850387573,0.5,0.0,0.0,0.0,0.0,0.0,0.0
3386,2005,"SEDWICK, JOHN W.",-0.018235016614198685,-0.14909090101718903,0.03636360168457031,1.0,0.0,0.0,1.0,1.0
2600,2006,"MICKLE, STEPHAN P.",0.06229548901319504,0.021929822862148285,-0.04824554920196533,1.0,1.0,1.0,0.0,1.0
4216,2010,"WOODCOCK, JOHN A., JR.",0.15157724916934967,-0.0810810774564743,0.20720720291137695,1.0,0.0,0.0,1.0,0.0
3007,2010,"PRATT, ROBERT W.",-0.0796380266547203,-0.17073170840740204,-0.19163763523101807,1.0,0.0,1.0,0.0,0.0
3783,2007,"TAKASUGI, ROBERT M.",-0.04994729906320572,-0.1428571492433548,-0.5714285373687744,1.0,0.0,0.0,1.0,0.0
452,2011,"BURY, DAVID C.",-0.03185106813907623,-0.1111111119389534,-1.1944444179534912,1.0,0.0,0.0,0.0,0.0
2307,2005,"LINDSAY, REGINALD C.",-0.020418943837285042,0.0,0.46666669845581055,1.0,1.0,1.0,1.0,1.0
1959,2006,"JUNELL, ROBERT A.",-0.026049945503473282,0.07259528338909149,0.14519047737121582,1.0,0.0,0.0,0.0,0.0
440,2006,"BURNS, ELLEN B.",0.05201435089111328,0.1428571492433548,0.3896104097366333,0.0,0.0,1.0,0.0,0.0
2982,2005,"POLOZOLA, FRANK J.",0.19064107537269592,-0.11666666716337204,-0.4166666269302368,1.0,0.0,1.0,1.0,0.0
718,2010,"CONLON, SUZANNE B.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1202,2003,"FITZPATRICK, DUROSS",0.09550480544567108,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1683,2005,"HICKS, LARRY R.",-0.029078561812639236,0.0,-0.3333333730697632,1.0,0.0,0.0,1.0,0.0
3810,2007,"TEILBORG, JAMES A.",6.011398363625631e-05,0.2177419364452362,-0.04032254219055176,1.0,0.0,1.0,0.0,1.0
2313,2004,"LINDSAY, SAM A.",-2.9802322831784522e-09,0.0,0.6000000238418579,1.0,1.0,1.0,0.0,0.0
1151,2005,"FALLON, ELDON E.",0.013347791507840157,0.13636364042758942,0.5909091234207153,1.0,0.0,1.0,1.0,0.0
2040,2006,"KENNELLY, MATTHEW F.",0.002764080185443163,0.10000000149011612,0.3500000238418579,1.0,0.0,1.0,1.0,0.0
3558,2011,"SMITH, GEORGE C.",0.04711011052131653,-0.0625,-0.1875,1.0,0.0,0.0,1.0,1.0
1783,2003,"HOWARD, MALCOLM J.",-0.06547000259160995,-0.0416666679084301,0.25,1.0,0.0,0.0,0.0,1.0
1805,2007,"HUCK, PAUL C.",0.020529888570308685,-0.01666666567325592,-0.07142853736877441,1.0,0.0,1.0,1.0,0.0
3307,2005,"SAVAGE, TIMOTHY J.",-0.01583046093583107,-0.0555555559694767,1.8888885974884033,1.0,0.0,0.0,1.0,0.0
2111,2009,"KOELTL, JOHN G.",-0.007483161985874176,0.0,-0.4285714626312256,1.0,0.0,1.0,1.0,0.0
1912,2006,"JOHNSTONE, EDWARD H.",-0.014075874350965023,-0.10000000149011612,0.6000000238418579,1.0,0.0,1.0,1.0,1.0
1851,2003,"ILLSTON, SUSAN Y.",2.285973721427581e-08,-0.1818181872367859,-1.454545497894287,0.0,0.0,1.0,1.0,0.0
3719,2011,"STIEHL, WILLIAM D.",0.08897490799427032,0.1818181872367859,-0.09090900421142578,1.0,0.0,0.0,0.0,1.0
1248,2011,"FORESTER, KARL S.",-0.03763388469815254,-0.27272728085517883,0.5757575035095215,1.0,0.0,0.0,0.0,1.0
2088,2006,"KISER, JACKSON L.",-0.03421753644943237,0.0,0.0619049072265625,1.0,0.0,0.0,1.0,1.0
1454,2009,"GOLD, ALAN S.",0.07759003341197968,0.11403509229421616,-1.1228071451187134,1.0,0.0,1.0,1.0,0.0
11,2009,"ADELMAN, LYNN S.",0.02890835702419281,0.0,0.027272701263427734,1.0,0.0,1.0,0.0,0.0
638,2004,"CLEVERT, CHARLES N., JR.",0.06451002508401871,0.1111111119389534,-0.6777777671813965,1.0,1.0,1.0,1.0,1.0
1688,2007,"HICKS, LARRY R.",-0.011271132156252861,0.09937888383865356,0.19875776767730713,1.0,0.0,0.0,1.0,0.0
1581,2009,"HALL, JANET C.",0.03323443979024887,-0.20000000298023224,0.17499995231628418,0.0,0.0,1.0,1.0,0.0
3635,2008,"STADTMUELLER, JOSEPH P.",-0.02327653206884861,0.05637254938483238,0.1274510622024536,1.0,0.0,0.0,1.0,0.0
3419,2004,"SHABAZ, JOHN C.",0.12962490320205688,-0.2028985470533371,-0.2173912525177002,1.0,0.0,0.0,0.0,1.0
2505,2004,"MCDADE, JOE B.",0.02123691327869892,0.06428571045398712,-0.4071427583694458,1.0,1.0,0.0,1.0,0.0
1747,2005,"HOGAN, THOMAS F.",0.28310856223106384,0.0,-0.6666666269302368,1.0,0.0,0.0,0.0,0.0
1189,2010,"FEUERSTEIN, SANDRA J.",0.08370447903871536,0.0,1.2272727489471436,0.0,0.0,0.0,1.0,0.0
508,2011,"CARDONE, KATHLEEN",-0.0144059332087636,-0.1860465109348297,0.48372089862823486,0.0,0.0,0.0,1.0,0.0
2968,2005,"PLATT, THOMAS C., JR.",0.04139717295765877,0.0833333358168602,0.0,1.0,0.0,0.0,0.0,1.0
3068,2009,"RAKOFF, JED S.",0.13511405885219574,0.0,0.7857143878936768,1.0,0.0,1.0,1.0,0.0
779,2010,"CORRIGAN, TIMOTHY J.",-0.03274250030517578,-0.02450980618596077,0.30392158031463623,1.0,0.0,0.0,1.0,0.0
2910,2007,"PAULEY, WILLIAM H., III",0.06670144200325012,-0.05882352963089943,-0.8137253522872925,1.0,0.0,1.0,1.0,1.0
2118,2008,"KOLLAR-KOTELLY, COLLEEN",-0.006228878162801266,0.10000000149011612,-0.2999999523162842,0.0,0.0,1.0,1.0,0.0
2620,2010,"MILLER, ROBERT L., JR.",0.009653471410274506,-0.21153846383094788,-0.46153855323791504,1.0,0.0,0.0,0.0,1.0
1744,2009,"HOGAN, THOMAS F.",0.019634075462818146,0.1428571492433548,0.0,1.0,0.0,0.0,0.0,0.0
2389,2004,"MARRA, KENNETH A.",-0.021910417824983597,-0.18518517911434174,-0.29307568073272705,1.0,0.0,0.0,1.0,0.0
213,2003,"BENNETT, RICHARD D.",-0.008333340287208557,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1573,2004,"HAGGERTY, ANCER L.",0.11074592918157578,-0.0476190485060215,-0.16666662693023682,1.0,1.0,1.0,1.0,1.0
1479,2005,"GRADY, JOHN F.",3.725290298461914e-09,-0.1428571492433548,-2.0714285373687744,1.0,0.0,0.0,1.0,0.0
3517,2003,"SINGAL, GEORGE Z.",-0.05308091267943382,-0.10000000149011612,1.2000000476837158,1.0,0.0,1.0,1.0,0.0
3505,2011,"SIMON, PHILIP P.",0.0028318981640040874,0.0,-0.3500000238418579,1.0,0.0,0.0,1.0,0.0
1701,2006,"HILTON, CLAUDE M.",-0.0069397445768117905,0.00555555522441864,0.2999999523162842,1.0,0.0,0.0,1.0,1.0
695,2004,"COLLINS, AUDREY B.",0.02415546402335167,0.1071428507566452,-0.6071428060531616,0.0,1.0,1.0,0.0,0.0
355,2010,"BRINKEMA, LEONIE M.",-0.0029627266339957714,0.1666666567325592,-0.16666662693023682,0.0,0.0,1.0,1.0,1.0
3593,2003,"SNYDER, CHRISTINA A.",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1268,2010,"FRIEDMAN, JEROME B.",0.023662328720092773,0.10000000149011612,0.5794872045516968,1.0,0.0,1.0,1.0,0.0
3045,2003,"PROPST, ROBERT B.",0.0196329765021801,-0.3333333432674408,0.2444443702697754,1.0,0.0,1.0,0.0,1.0
1853,2007,"ILLSTON, SUSAN Y.",0.04660235717892647,0.0,-1.2857143878936768,0.0,0.0,1.0,1.0,0.0
1686,2011,"HICKS, LARRY R.",5.215406329028838e-09,-0.05000000074505806,0.6499999761581421,1.0,0.0,0.0,1.0,0.0
3407,2011,"SESSIONS, WILLIAM K., III",-0.12808191776275635,-0.0357142873108387,-0.023809432983398438,1.0,0.0,1.0,1.0,0.0
3981,2010,"VARLAN, THOMAS A.",-0.040705956518650055,-0.0555555522441864,-0.05555558204650879,1.0,0.0,0.0,0.0,0.0
1872,2007,"ISHII, ANTHONY W.",0.03531426191329956,-0.0824742242693901,-0.32646048069000244,1.0,0.0,1.0,1.0,0.0
2825,2009,"NORGLE, CHARLES R., SR.",0.04842381551861763,0.111111119389534,-1.7222222089767456,1.0,0.0,0.0,1.0,0.0
2699,2007,"MOORE, WILLIAM T., JR.",-0.06231017783284187,0.1428571492433548,0.02653062343597412,1.0,0.0,1.0,0.0,1.0
512,2005,"CARDONE, KATHLEEN",-0.05435630679130554,0.36153846979141235,-0.2461538314819336,0.0,0.0,0.0,1.0,0.0
1996,2010,"KARAS, KENNETH M.",0.03695887327194214,0.0,1.5714285373687744,1.0,0.0,0.0,1.0,0.0
3563,2007,"SMITH, GEORGE C.",-0.011794663034379482,-0.0833333358168602,0.9166666269302368,1.0,0.0,0.0,1.0,1.0
331,2007,"BREYER, CHARLES R.",0.0677083432674408,-0.1111111119389534,-11.75,1.0,0.0,1.0,1.0,0.0
3802,2007,"TAURO, JOSEPH L.",0.03038846328854561,0.1428571492433548,6.0,1.0,0.0,0.0,0.0,0.0
1409,2003,"GEX, WALTER J., III",-0.04700133576989174,-0.20000000298023224,0.0,1.0,0.0,0.0,0.0,0.0
795,2003,"CRABB, BARBARA B.",-0.12223757803440094,-0.0625,-0.125,0.0,0.0,1.0,0.0,1.0
4196,2005,"WOLFSON, FREDA L.",-0.02566908299922943,-0.15789473056793213,1.5723683834075928,0.0,0.0,0.0,1.0,0.0
2651,2009,"MOLLOY, DONALD W.",0.29161086678504944,-0.1794871836900711,-0.23076927661895752,1.0,0.0,1.0,1.0,0.0
689,2004,"COLLIER, CURTIS L.",-0.09747276455163956,-0.027272723615169525,-0.19480538368225098,1.0,1.0,1.0,1.0,1.0
2020,2008,"KEENAN, JOHN F.",0.11944445222616196,-0.1666666716337204,0.16666674613952637,1.0,0.0,0.0,1.0,0.0
3,2005,"ADAMS, JOHN R.",0.0025601170491427183,-0.09090909361839294,-1.6363636255264282,1.0,0.0,0.0,0.0,0.0
3327,2005,"SCHIAVELLI, GEORGE P.",8.061761258559841e-10,0.0,-0.20000004768371582,1.0,0.0,0.0,1.0,0.0
1619,2003,"HATTER, TERRY J., JR.",0.11075776815414429,0.0,-1.25,1.0,1.0,1.0,0.0,1.0
2820,2010,"NIXON, JOHN T.",1.501757651567459e-08,0.0,2.75,1.0,0.0,1.0,0.0,1.0
1638,2010,"HEATON, JOE L.",0.04273984581232071,-0.0833333432674408,-0.8333333730697632,1.0,0.0,0.0,1.0,0.0
1787,2004,"HOWARD, MALCOLM J.",0.014543972909450531,-0.026780277490615845,0.09373104572296143,1.0,0.0,0.0,0.0,1.0
1249,2003,"FORESTER, KARL S.",0.09538987278938293,0.0,0.375,1.0,0.0,0.0,0.0,1.0
1266,2006,"FRIEDMAN, BERNARD A.",0.08471707999706268,-0.0138888880610466,-2.069444417953491,1.0,0.0,0.0,1.0,0.0
3785,2005,"TAKASUGI, ROBERT M.",0.0017216905253008008,-0.2777777910232544,-0.13888883590698242,1.0,0.0,0.0,1.0,0.0
3250,2010,"RUSSELL, THOMAS B.",0.0036814790219068527,-0.03448275849223137,-1.252873420715332,1.0,0.0,1.0,1.0,1.0
3023,2009,"PRESKA, LORETTA A.",0.09301658719778061,0.0,-0.8928570747375488,0.0,0.0,0.0,1.0,0.0
3684,2010,"STEELE, JOHN E.",0.033258602023124695,-0.21212121844291687,-0.0952380895614624,1.0,0.0,1.0,1.0,0.0
3269,2009,"SACHS, HOWARD F.",0.020564887672662735,-0.1621621549129486,-0.25381898880004883,1.0,0.0,1.0,1.0,0.0
3941,2008,"TYSON, RALPH E.",-0.0267115980386734,-0.055263157933950424,0.11052632331848145,1.0,1.0,1.0,0.0,0.0
456,2010,"BURY, DAVID C.",-0.03402777388691902,-0.0625,0.8333333730697632,1.0,0.0,0.0,0.0,0.0
513,2010,"CARDONE, KATHLEEN",0.03675073757767677,-0.19298245012760162,-0.15789473056793213,0.0,0.0,0.0,1.0,0.0
2476,2005,"MCBRYDE, JOHN H.",-0.059627383947372437,-0.0714285746216774,0.047618985176086426,1.0,0.0,0.0,1.0,1.0
3909,2010,"TRAUGER, ALETA A.",0.03268091753125191,-0.07407407462596893,-0.317460298538208,0.0,0.0,1.0,1.0,1.0
1673,2006,"HERRERA, JUDITH C.",-0.061135053634643555,-0.1111111119389534,-4.666666507720947,0.0,0.0,0.0,1.0,0.0
1759,2006,"HOOD, JOSEPH M.",0.04354257136583328,-0.11999999731779099,0.0,1.0,0.0,0.0,0.0,0.0
3347,2011,"SCHLESINGER, HARVEY E.",7.450580596923828e-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0
836,2008,"DANIEL, WILEY Y.",-0.008622968569397926,0.1230769231915474,-0.4871795177459717,1.0,1.0,1.0,0.0,1.0
2758,2004,"MULLEN, GRAHAM C.",0.05838211998343468,0.007002800703048706,0.02100849151611328,1.0,0.0,0.0,1.0,1.0
2980,2006,"POLOZOLA, FRANK J.",-0.09416858851909637,-0.06666667014360428,0.033333420753479004,1.0,0.0,1.0,1.0,0.0
616,2009,"CHESNEY, MAXINE M.",-0.01094864308834076,-0.05882352963089943,0.3882352113723755,0.0,0.0,1.0,1.0,0.0
3756,2007,"SUKO, LONNY R.",-0.006401802413165569,-0.027027027681469917,-0.05405402183532715,1.0,0.0,0.0,1.0,0.0
2915,2011,"PECHMAN, MARSHA J.",-0.038456130772829056,0.190476194024086,0.04761910438537598,0.0,0.0,1.0,0.0,0.0
2875,2004,"OWENS, WILBUR D., JR.",-0.0061335256323218346,-0.27450981736183167,-1.6078431606292725,1.0,0.0,0.0,0.0,1.0
1148,2009,"FALLON, ELDON E.",-0.0005322966608218849,-0.25,0.3295454978942871,1.0,0.0,1.0,1.0,0.0
1343,2005,"GARCIA, ORLANDO L.",-0.005608649924397469,-0.10000000149011612,-2.0999999046325684,1.0,0.0,1.0,0.0,0.0
4192,2011,"WOLF, MARK L.",0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
1141,2004,"EZRA, DAVID A.",-0.16215932369232178,-0.1320754736661911,-0.2704402208328247,1.0,0.0,0.0,0.0,0.0
972,2005,"DIMITROULEAS, WILLIAM P.",0.040039028972387314,0.06432749330997467,2.453216552734375,1.0,0.0,1.0,1.0,0.0
2039,2009,"KENNELLY, MATTHEW F.",0.011024723760783672,-0.05882352963089943,-0.8431371450424194,1.0,0.0,1.0,1.0,0.0
555,2007,"CASTILLO, RUBEN",-1.4901161415892261e-09,0.0,0.0,1.0,0.0,1.0,1.0,0.0
277,2009,"BLOCK, FREDERIC",0.07636412233114243,-0.05681818723678589,0.0,1.0,0.0,1.0,1.0,1.0
4141,2011,"WHITTEMORE, JAMES D.",-0.02869400382041931,0.023076921701431274,-0.1846153736114502,1.0,0.0,1.0,1.0,1.0
1797,2006,"HOYT, KENNETH M.",0.028441093862056732,0.0,0.7714285850524902,1.0,1.0,0.0,1.0,1.0
2518,2006,"MCKINLEY, JOSEPH H., JR.",0.034514039754867554,-0.11764705926179886,-1.0196080207824707,1.0,0.0,1.0,0.0,1.0
3264,2006,"RYSKAMP, KENNETH L.",-0.0038208751939237118,-0.0833333358168602,0.6904761791229248,1.0,0.0,0.0,1.0,1.0
3254,2004,"RUSSELL, THOMAS B.",0.025772538036108017,-0.005847953259944916,-0.32358670234680176,1.0,0.0,1.0,1.0,1.0
1270,2006,"FRIEDMAN, JEROME B.",-0.022056162357330322,0.10526315867900848,0.6257309913635254,1.0,0.0,1.0,1.0,0.0
3101,2005,"READE, LINDA R.",-0.019254440441727638,-0.0357142835855484,-0.3222222328186035,0.0,0.0,0.0,1.0,0.0
1682,2003,"HICKS, LARRY R.",-0.03769344091415405,-0.04545454680919647,0.10606062412261963,1.0,0.0,0.0,1.0,0.0
3619,2011,"SPENCER, JAMES R.",-0.005204166751354933,0.0208333358168602,0.125,1.0,1.0,0.0,0.0,1.0
2139,2003,"KOSIK, EDWIN M.",0.14474792778491974,-0.6000000238418579,0.5,1.0,0.0,0.0,1.0,0.0
137,2009,"BATAILLON, JOSEPH F.",0.006989060901105404,0.0,0.04761910438537598,1.0,0.0,1.0,0.0,0.0
4062,2005,"WALTON, REGGIE B.",-0.1062798723578453,0.0,0.2666666507720947,1.0,1.0,0.0,1.0,0.0
395,2009,"BROWNING, JAMES O.",-0.010642698034644127,-0.032258063554763794,0.774193525314331,1.0,0.0,0.0,1.0,0.0
3916,2004,"TUCKER, PETRESE B.",-0.04919647425413132,-0.13333332538604736,0.8000001907348633,0.0,1.0,1.0,1.0,0.0
3883,2006,"TODD, JAMES D.",-0.025707107037305832,-0.0416666679084301,-0.41666674613952637,1.0,0.0,0.0,1.0,1.0
2083,2009,"KING, JAMES L.",0.022559843957424164,-0.1666666716337204,-0.8333333730697632,1.0,0.0,0.0,0.0,1.0
388,2010,"BROWN, GARRETT E., JR.",-0.010786452330648899,-0.05882352963089943,0.03676474094390869,1.0,0.0,0.0,0.0,0.0
1152,2004,"FALLON, ELDON E.",-0.0448484867811203,-0.20000000298023224,-6.8545451164245605,1.0,0.0,1.0,1.0,0.0
1988,2006,"KAPLAN, LEWIS A.",-0.1302083432674408,0.3333333432674408,0.16666662693023682,1.0,0.0,1.0,1.0,0.0
3130,2005,"ROBART, JAMES L.",-0.03400029242038727,0.0873015969991684,-1.8492062091827393,1.0,0.0,0.0,1.0,0.0
1607,2008,"HANEN, ANDREW S.",-0.06415946036577225,-0.25581395626068115,-0.09302330017089844,1.0,0.0,0.0,1.0,0.0
3710,2006,"STEIN, SIDNEY H.",-0.09449916332960129,0.0,0.7142857313156128,1.0,0.0,1.0,1.0,0.0
3355,2011,"SCHREIER, KAREN E.",0.35376572608947754,-0.05128205195069313,-0.10256409645080566,0.0,0.0,1.0,0.0,0.0
3215,2009,"ROSE, THOMAS M.",0.008901139721274376,0.30645161867141724,-0.3225806951522827,1.0,0.0,0.0,1.0,0.0
2202,2009,"LAND, CLAY D.",0.17448559403419495,-0.13333332538604736,-0.7333332300186157,1.0,0.0,0.0,1.0,0.0
736,2006,"CONWAY, JOHN E.",0.048239391297101974,0.4245283007621765,-0.43396222591400146,1.0,0.0,0.0,1.0,1.0
4226,2004,"WOODLOCK, DOUGLAS P.",0.03946792706847191,0.0,0.14285707473754883,1.0,0.0,0.0,0.0,1.0
3714,2011,"STENGEL, LAWRENCE F.",-0.09228138625621796,0.1746031939983368,5.047618865966797,1.0,0.0,0.0,1.0,0.0
2460,2004,"MAYS, SAMUEL H., JR.",0.01292614545673132,0.025798514485359192,-1.137592077255249,1.0,0.0,0.0,0.0,0.0
262,2009,"BLAKE, CATHERINE C.",0.042718831449747086,0.004054054617881775,0.425675630569458,0.0,0.0,1.0,1.0,0.0
1586,2008,"HALL, JANET C.",-0.009718446061015129,-0.125,-0.5,0.0,0.0,1.0,1.0,0.0
2588,2010,"MESSITTE, PETER J.",-0.03562214970588684,-0.23076923191547394,1.197802186012268,1.0,0.0,1.0,1.0,0.0
1888,2006,"JAMES, ROBERT G.",0.017382100224494934,0.1362229287624359,2.1207432746887207,1.0,0.0,1.0,0.0,0.0
3219,2003,"ROSENBAUM, JAMES M.",-0.01885860785841942,-0.1666666716337204,-0.3333333730697632,1.0,0.0,0.0,1.0,0.0
1245,2006,"FORESTER, KARL S.",0.008606796152889729,-0.03846153989434242,-0.5604395866394043,1.0,0.0,0.0,0.0,1.0
384,2003,"BROWN, GARRETT E., JR.",-3.1044086745701804e-10,0.6666666269302368,0.0,1.0,0.0,0.0,0.0,0.0
3455,2010,"SHEA, EDWARD F.",-0.07927380502223969,-0.07692307978868484,-0.4615384340286255,1.0,0.0,1.0,0.0,0.0
405,2010,"BUCKLEW, SUSAN C.",-0.05500457435846329,-0.0810810774564743,0.012012004852294922,0.0,0.0,1.0,0.0,1.0
2981,2003,"POLOZOLA, FRANK J.",-0.07716947048902512,-0.10000000149011612,0.4750000238418579,1.0,0.0,1.0,1.0,0.0
3969,2010,"URBOM, WARREN K.",0.003898345399647951,0.0,0.0,1.0,0.0,0.0,1.0,1.0
986,2011,"DOMINGUEZ, DANIEL R.",0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0
4214,2008,"WOOD, KIMBA M.",-1.1641532182693481e-10,0.0,3.875,0.0,0.0,0.0,0.0,0.0
3348,2006,"SCHNEIDER, MICHAEL H., SR.",0.011561821214854717,-0.1332997977733612,0.03118717670440674,1.0,0.0,0.0,1.0,0.0
3675,2010,"STEARNS, RICHARD G.",-0.09729539602994919,0.0,-0.8333332538604736,1.0,0.0,1.0,1.0,1.0
1482,2004,"GRADY, JOHN F.",-0.24399760365486145,0.0,1.0,1.0,0.0,0.0,1.0,0.0
267,2007,"BLAKE, CATHERINE C.",-0.020961031317710876,0.0,-0.0079575777053833,0.0,0.0,1.0,1.0,0.0
3677,2008,"STEARNS, RICHARD G.",0.17098161578178406,-0.13333334028720856,-3.3238096237182617,1.0,0.0,1.0,1.0,1.0
3220,2010,"ROSENBAUM, JAMES M.",0.015027444809675217,-0.06666667014360428,-0.20000004768371582,1.0,0.0,0.0,1.0,0.0
3281,2006,"SAND, LEONARD B.",-5.9604645663569045e-09,-1.0,-0.7999999523162842,1.0,0.0,1.0,1.0,0.0
1424,2003,"GILLMOR, HELEN W.",-0.009817205369472504,0.03378377854824066,0.04729723930358887,0.0,0.0,1.0,0.0,1.0
3803,2009,"TAURO, JOSEPH L.",-0.027000000700354576,-0.20000000298023224,3.5999999046325684,1.0,0.0,0.0,0.0,0.0
3214,2011,"ROSE, THOMAS M.",0.035287193953990936,0.0,0.05714285373687744,1.0,0.0,0.0,1.0,0.0
2764,2010,"MURGUIA, CARLOS",-0.06846355646848679,-0.0555555559694767,-4.191918849945068,1.0,0.0,1.0,0.0,0.0
4319,2009,"ZILLY, THOMAS S.",0.10771796107292175,-0.07692307978868484,-0.307692289352417,1.0,0.0,0.0,1.0,0.0
1347,2009,"GARCIA, ORLANDO L.",0.043524399399757385,-0.1428571492433548,0.5634920597076416,1.0,0.0,1.0,0.0,0.0
3411,2007,"SEYBERT, JOANNA",-0.03869244456291199,0.0,0.25,0.0,0.0,1.0,0.0,0.0
1756,2009,"HOLWELL, RICHARD J.",0.06597869098186493,-0.05882352963089943,0.0196077823638916,1.0,0.0,0.0,1.0,0.0
182,2008,"BAYLSON, MICHAEL M.",0.04727725684642792,-0.125,-1.2638888359069824,1.0,0.0,0.0,1.0,0.0
2704,2005,"MOORE, WILLIAM T., JR.",-0.04004141688346863,0.13636364042758942,0.11616158485412598,1.0,0.0,1.0,0.0,1.0
1930,2009,"JONES, JAMES P.",0.024580445140600204,-0.1284153014421463,0.14754092693328857,1.0,0.0,1.0,1.0,1.0
