,sentyr,judgeid,disparity_race,cr1_disparity,cr2_disparity,cr3_disparity,cr4_disparity,cr5_disparity,cr6_disparity,cr7_disparity,cr8_disparity,cr9_disparity,cr10_disparity,cr11_disparity,cr12_disparity,cr13_disparity,cr14_disparity,cr15_disparity,cr16_disparity,cr17_disparity,cr18_disparity,cr19_disparity,cr20_disparity,cr21_disparity,cr22_disparity,monsex_disparity,trial_disparity,nocounts_disparity,malejudge,judge_yearsonbench
393,2007,"BENNETT, RICHARD D.",-0.19845178723335266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24367815256118774,0.0,0.4137931168079376,0.0,0.041379302740097046,-0.2666666805744171,0.0,0.0,-0.3333333432674408,0.0,0.03448275849223137,0.0,0.0,-0.13333334028720856,-0.02988506108522415,0.0022988468408584595,-0.08965516090393066,1.0,4.0
5062,2008,"ROBINSON, STEPHEN C.",-0.16739681363105774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.37142860889434814,0.0,0.04285714775323868,0.0,-0.15714286267757416,0.0,-0.10000000149011612,0.0,-0.20000000298023224,0.1428571492433548,0.0,0.0,0.0,0.0,0.04285714775323868,0.18571430444717407,0.7857143878936768,1.0,5.0
894,2009,"CARR, JAMES G.",0.10787053406238556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3461538553237915,-0.1538461595773697,-0.1538461595773697,0.0,-0.07692307978868484,-0.3076923191547394,0.0,0.42307692766189575,0.0,0.0,-0.07692307978868484,-0.07692307978868484,-0.1538461595773697,-0.692307710647583,1.0,15.0
5255,2008,"SARGUS, EDMUND A., JR.",0.07138188928365707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2777777910232544,0.0,0.1388888955116272,-0.0555555559694767,0.0,0.25,-0.0555555559694767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08333337306976318,1.0,12.0
4905,2005,"RAKOFF, JED S.",-0.018506180495023727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1454545557498932,0.0,0.209090918302536,0.0,-0.08181818574666977,0.1090909093618393,-0.09090909361839294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1818181872367859,0.3727271556854248,1.0,9.0
6568,2006,"WRIGHT, SCOTT O.",-0.11459988355636597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0416666679084301,0.0833333432674408,0.0,0.25,0.0,-0.0416666679084301,-0.0416666679084301,0.0,0.0,-0.2083333283662796,0.0,0.0,0.0,0.0,0.0,0.2083333432674408,0.0,-0.25,1.0,27.0
4036,2006,"MCKINNEY, LARRY J.",-0.07541592419147491,0.039170511066913605,-0.032258063554763794,0.0,0.0,0.0,0.0,0.0,0.0,0.055299580097198486,0.0,0.013824895024299622,0.0,-0.025345616042613983,-0.06451612710952759,0.0,0.0,-0.025345616042613983,0.0,0.0714285746216774,-0.032258063554763794,0.0,0.0,-0.12211980670690536,0.1820276528596878,1.3410139083862305,1.0,19.0
1413,2004,"DARRAH, JOHN W.",-0.0022714994847774506,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,-0.5,0.0,0.0,0.0,0.5,0.0,-0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,-0.16666674613952637,1.0,4.0
4131,2005,"MICKLE, STEPHAN P.",-0.07460717111825943,0.05882352963089943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5359477400779724,0.0,0.06535948067903519,0.05882352963089943,-0.38562092185020447,0.0,0.0,0.0,-0.1111111119389534,-0.1111111119389534,-0.1111111119389534,0.0,0.0,0.0,-0.16339869797229767,0.06535948067903519,0.35947704315185547,1.0,7.0
2607,2005,"HERNDON, DAVID R.",-0.11094479262828827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5137255191802979,0.0,-0.07450981438159943,0.0,-0.0313725620508194,-0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,-0.13333334028720856,0.05882352963089943,-0.3490196168422699,-0.06666667014360428,-0.7294118404388428,1.0,7.0
5044,2006,"ROBINSON, JULIE A.",0.23626014590263367,-0.05000000447034836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499999940395355,0.0,-0.10000000149011612,-0.15000000596046448,-0.05000000074505806,0.0,-0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,-0.05000000074505806,-0.05000000447034836,-2.950000047683716,0.0,5.0
317,2008,"BATTS, DEBORAH A.",-0.0012742849066853523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5454545617103577,0.0,0.0,0.0,0.7272727489471436,0.0,-0.09090909361839294,0.0,-0.09090909361839294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30303049087524414,0.0,14.0
4550,2010,"O'MALLEY, KATHLEEN M.",-0.038446493446826935,0.0,0.0,0.0,0.0,0.0,-0.1666666716337204,0.0,0.0,0.25,0.0,0.125,-0.0833333358168602,-0.125,0.0416666641831398,0.0,0.0,0.0,-0.1666666716337204,0.125,0.0,0.0,0.0,-0.0833333358168602,-0.0833333358168602,-1.2083332538604736,0.0,16.0
2124,2003,"GARCIA, EDWARD J.",-0.38468846678733826,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666865348816,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,1.0,19.0
5302,2007,"SCHIAVELLI, GEORGE P.",0.021791892126202583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,-0.125,-0.125,0.0,0.75,0.0,0.0,0.0,-0.25,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,-2.25,1.0,3.0
1515,2004,"DER-YEGHIAYAN, SAMUEL",-0.1514257788658142,0.0,0.0,0.0,0.0,0.0,-0.1666666716337204,0.0,0.0,0.8333333134651184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333432674408,-0.1666666716337204,-0.1666666716337204,0.0,0.0,0.0,0.0,0.0,-0.3333333730697632,1.0,1.0
1411,2010,"DANIELS, GEORGE B.",-0.12223239988088608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.05714285373687744,0.0,-0.08571429550647736,0.0,-0.08571429550647736,-0.08571429550647736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1428571492433548,-0.14285719394683838,1.0,10.0
3833,2011,"MARBLEY, ALGENON L.",-0.06625719368457794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020833313465118408,0.0,0.3333333432674408,0.0,-0.0625,-0.1875,0.0,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,-0.125,-0.0625,3.1458334922790527,1.0,14.0
3527,2006,"LASNIK, ROBERT S.",0.13459700345993042,-0.02857142873108387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5214285850524902,0.0,0.07857142388820648,0.0,-0.17142857611179352,-0.17142857611179352,-0.1428571492433548,0.0,-0.05714285746216774,0.0,0.0,0.0,0.0,-0.02857142873108387,-0.05714285746216774,0.0,-0.11428570747375488,1.0,8.0
651,2006,"BRODY, ANITA B.",0.10358789563179016,0.0555555559694767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606241226196,0.0,-0.01515151560306549,-0.1818181872367859,0.13131313025951385,-0.035353537648916245,0.0,0.0,0.0,0.0,0.020202018320560455,-0.035353537648916245,0.0,0.0,-0.09090909361839294,-0.07070707529783249,-4.696969985961914,0.0,14.0
658,2005,"BROWN, ANNA J.",0.003835329320281744,-0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40625,0.0,0.03125,0.0,-0.125,-0.09375,0.0,0.0,0.0,0.0,-0.1875,0.0,0.0,0.0,-0.125,0.125,-1.125,0.0,6.0
6224,2006,"VOORHEES, RICHARD L.",0.08783471584320068,-0.02500000037252903,0.0,0.0,0.0,0.0,0.0,0.0,-0.02500000037252903,-0.16346153616905212,0.0,0.2846153974533081,-0.024358974769711494,0.0012820512056350708,-0.07500000298023224,-0.02500000037252903,0.0,0.0,0.0,0.0262820515781641,0.0,0.025641025975346565,0.0,-0.14935897290706635,0.0525641031563282,0.11602568626403809,1.0,18.0
6453,2007,"WILLIAMS, RICHARD L.",0.038768842816352844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.1666666567325592,-0.1111111119389534,-0.02222222089767456,0.0,0.1388888955116272,-0.1111111119389534,0.0,0.0,0.0,0.0,0.0,-0.1111111119389534,0.0,0.0,0.15000000596046448,0.0,-0.1944444179534912,1.0,27.0
4740,2010,"PHILLIPS, THOMAS W.",-0.03519546985626221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1919504553079605,0.0,0.4226006269454956,0.0,-0.07894736528396606,-0.15789473056793213,0.0,0.0,0.0,0.0,-0.05263157933950424,0.0,0.0,0.05882352963089943,-0.020123835653066635,0.2089783251285553,0.9102165699005127,1.0,8.0
980,2011,"CERCONE, DAVID S.",0.07422583550214767,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.4285714328289032,0.0,0.22857142984867096,0.0,-0.20000000298023224,0.0,0.1428571492433548,0.0,0.0,0.0,-0.20000000298023224,0.0,-0.20000000298023224,0.0,0.2857142984867096,0.1428571492433548,-0.2857142686843872,1.0,9.0
5826,2007,"STEIN, SIDNEY H.",0.19707481563091278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.625,0.0,0.2857142984867096,0.1428571492433548,-0.125,0.1785714328289032,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,-0.125,-0.125,-0.08928573131561279,1.0,12.0
3842,2011,"MARRA, KENNETH A.",-0.03630698099732399,0.0,0.0,0.0,0.0,0.0,-0.0833333358168602,0.0,-0.0416666679084301,-0.06060606241226196,0.0,0.23863637447357178,-0.0833333358168602,-0.15909090638160706,-0.0416666679084301,0.0,0.0,0.049242425709962845,0.0,0.09090909361839294,0.0,0.09090909361839294,0.0,0.007575757801532745,0.0,-0.022727251052856445,1.0,9.0
2433,2008,"HADDON, SAM E.",-0.014758641831576824,0.0,0.0,-0.016129031777381897,0.0,0.0,-0.016129031777381897,0.0,0.0,-0.22580644488334656,0.0,0.32258063554763794,-0.032258063554763794,0.07258065044879913,0.2177419364452362,0.0,0.0,-0.016129031777381897,0.0,0.0,0.0,-0.04838709533214569,-0.25806450843811035,-0.27419355511665344,-0.09677419066429138,1.6129032373428345,1.0,7.0
1535,2008,"DIAMOND, GUSTAVE",0.05478501319885254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551948070526123,0.0,0.1038961112499237,0.0,-0.11038961261510849,-0.09090909361839294,0.0,0.0,-0.1818181872367859,0.0,-0.09090909361839294,-0.1818181872367859,0.0,0.0,0.0,0.0,-0.1688312292098999,1.0,30.0
577,2010,"BRACK, ROBERT C.",-0.04768341779708862,-0.0416666679084301,0.0,0.0,0.0,0.0,0.0,-0.0416666679084301,0.0,0.5,0.0,-0.1458333283662796,0.0,0.0,-0.1666666716337204,0.0,0.0,-0.0625,0.0,-0.02083333395421505,0.0,0.0,-0.02083333395421505,-0.06382978707551956,0.0,-0.625,1.0,7.0
1072,2009,"CLEVERT, CHARLES N., JR.",0.11741028726100922,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,0.2380952388048172,0.0,0.2023809403181076,-0.095238097012043,-0.190476194024086,-0.2857142984867096,0.0,0.0,0.0,-0.0119047611951828,0.0,0.0,0.0,0.0,-0.1071428656578064,0.1071428582072258,0.07142853736877441,1.0,13.0
2341,2009,"GRAHAM, DONALD L.",0.07933463156223297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3120300769805908,0.0,0.12030075490474701,0.05263157933950424,-0.2857142984867096,-0.12781956791877747,0.0,0.0,-0.0714285746216774,0.0,0.0,0.0,0.0,0.0,-0.018796995282173157,0.05263157933950424,-0.6842105388641357,1.0,18.0
1114,2008,"COHN, JAMES I.",-0.1419779360294342,0.0,0.0,0.0,0.0,0.0,-0.05882352963089943,0.0,0.0,0.39819005131721497,0.0,0.05429863929748535,0.0,-0.3529411852359772,0.018099550157785416,0.0,0.0,0.0,0.0,0.0,-0.05882352963089943,0.0,0.0,-0.125,0.5384615659713745,1.7194570302963257,1.0,5.0
2611,2009,"HERNDON, DAVID R.",0.02741779386997223,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999910593033,0.0,0.014545440673828125,0.0,0.21939393877983093,0.0,-0.0012121275067329407,-0.1515151560306549,0.0,0.0,-0.09090909361839294,0.0,0.0,0.0,0.0,-0.03030303120613098,0.05939393490552902,0.0,0.5454545021057129,1.0,11.0
5806,2009,"STEELE, JOHN E.",0.05073760449886322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31111109256744385,0.0,-0.10000000149011612,-0.2666666805744171,0.2222222238779068,0.0,-0.13333334028720856,0.0,-0.03333333507180214,0.0,0.0,0.0,0.1111111119389534,0.46666669845581055,-0.8555556535720825,1.0,9.0
5075,2004,"ROBRENO, EDUARDO C.",0.0002463668351992965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20454546809196472,0.0,0.3636363744735718,0.09090909361839294,-0.125,-0.5,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.09090909361839294,-0.125,0.0,2.3522725105285645,1.0,12.0
2081,2004,"FULLER, MARK E.",-0.015952151268720627,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09444445371627808,0.0,0.3888888955116272,0.0,0.10000000149011612,-0.3333333432674408,0.0,0.0,0.0,0.0,-0.1111111119389534,0.0,0.0,0.0,-0.1111111119389534,0.08888889104127884,2.661111354827881,1.0,2.0
4187,2010,"MILLER, ROBERT L., JR.",-0.014245782978832722,-0.020361989736557007,0.0,0.0,0.0,0.0,0.0,-0.05882352963089943,0.0,0.13197587430477142,0.0,0.26168927550315857,0.0,-0.13725490868091583,-0.11764705926179886,0.0,0.0,-0.019607843831181526,0.0,-0.020361989736557007,0.0,0.0,-0.019607843831181526,-0.21568627655506134,-0.05882352963089943,-0.47586727142333984,1.0,25.0
4823,2003,"PREGERSON, DEAN D.",-0.005266661290079355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.6666666269302368,0.0,0.0,0.0,1.0,-0.3333333432674408,-0.33333325386047363,1.0,7.0
2235,2004,"GILES, JAMES T.",-0.10659191757440567,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.2083333432674408,0.0,0.125,0.0,0.041666656732559204,-0.3333333432674408,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.3333333432674408,0.375,2.625,1.0,25.0
575,2007,"BRACK, ROBERT C.",-0.18939007818698883,-0.03030303120613098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42424243688583374,0.0,-0.27272728085517883,0.0,0.0,-0.09090909361839294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03030303120613098,-0.03030303120613098,0.1090909093618393,-0.4545454978942871,1.0,4.0
3703,2007,"LINDSAY, REGINALD C.",0.2100793421268463,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,-0.3253968060016632,0.0,0.4285714328289032,0.0,0.0317460373044014,-0.0555555559694767,0.0,0.0,-0.0555555559694767,-0.0555555559694767,-0.0555555559694767,-0.0555555559694767,0.0,0.0,0.0873015969991684,0.0317460373044014,-1.3492062091827393,1.0,14.0
1683,2006,"DUFFEY, WILLIAM S., JR.",0.05955550819635391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5482456088066101,0.0,0.1666666716337204,0.0,0.1666666716337204,-0.21052631735801697,0.0,0.0,-0.05263157933950424,0.0,0.11403509229421616,0.0,0.3333333432674408,0.030701756477355957,0.030701756477355957,0.0,-0.17105257511138916,1.0,2.0
3894,2009,"MARTINEZ, RICARDO S.",0.17291688919067383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03571426868438721,0.0,0.4285714328289032,0.0,0.035714291036129,-0.25,0.0,0.0,-0.0714285746216774,0.0,0.0,-0.0714285746216774,0.0,-0.0357142873108387,0.1071428656578064,0.0714285746216774,-0.2142857313156128,1.0,5.0
4811,2008,"PRATT, ROBERT W.",0.08574580401182175,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13461539149284363,0.0,0.29487180709838867,0.0,0.07371795177459717,-0.20512820780277252,0.0,0.0,-0.05128205195069313,0.0,-0.05128205195069313,0.0,-0.05128205195069313,0.0,-0.12820513546466827,0.048076920211315155,-0.2211538553237915,1.0,11.0
3879,2010,"MARTINEZ, JOSE E.",0.17500647902488708,-0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000000074505806,0.0,-0.05000000074505806,0.0,0.15000000596046448,0.03333333134651184,0.0,0.0,-0.15000000596046448,0.1666666716337204,0.0,-0.05000000074505806,0.0,0.0,0.18333333730697632,0.11666667461395264,-0.23333334922790527,1.0,8.0
4999,2004,"RHOADES, JOHN S., SR.",0.6419270634651184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.375,0.0,0.0,0.0,1.0,-0.375,0.0,0.0,-0.125,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,-0.125,1.0,19.0
3181,2009,"KAPALA, FREDERICK J.",-0.10875578224658966,-0.0625,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.035714298486709595,0.0,0.4642857313156128,0.0,-0.0625,-0.1875,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,-0.0625,-0.3125,0.19642853736877441,1.0,2.0
3356,2005,"KISER, JACKSON L.",0.006942974869161844,-0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2380952537059784,0.0,0.0,0.0,0.0476190485060215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190485060215,0.0,-0.2857142984867096,0.095238097012043,0.9047619104385376,1.0,24.0
4003,2004,"MCDADE, JOE B.",0.005568977911025286,0.0,0.0,0.0,0.0,0.0,-0.02500000037252903,0.0,0.0,-0.1964285671710968,0.0,0.13928571343421936,0.0,0.06785714626312256,0.02142857387661934,-0.02500000037252903,0.0,-0.10000000149011612,0.0,0.11785715073347092,0.0,0.0,0.0,0.06428571045398712,0.04642857611179352,-0.4071427583694458,1.0,13.0
2855,2010,"HUFF, MARILYN L.",0.2286330908536911,0.0,0.0,0.0,0.0,0.0,-0.03999999910593033,0.9599999785423279,-0.03999999910593033,-0.36000001430511475,0.0,-0.03999999910593033,0.0,-0.07999999821186066,-0.1599999964237213,0.0,0.0,0.0,0.0,-0.1599999964237213,-0.03999999910593033,0.0,-0.03999999910593033,-0.07999999821186066,-0.07999999821186066,0.7599999904632568,0.0,19.0
2383,2007,"GRIESA, THOMAS P.",-0.2911309599876404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.5,1.0,35.0
6365,2005,"WEXLER, LEONARD D.",0.04593697935342789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0833333283662796,0.0,0.3333333432674408,0.0,-0.3333333432674408,0.25,-0.0833333358168602,0.0,-0.0833333358168602,0.0,0.0,0.0,0.0,0.0,-0.0833333358168602,0.1666666716337204,-0.5833333730697632,1.0,22.0
3319,2003,"KING, GARR M.",0.35030704736709595,0.0,0.0,0.0,0.0,-0.0555555559694767,0.0,0.0,0.0,-0.2222222238779068,0.0,0.3888888955116272,0.0,0.2222222089767456,-0.0555555559694767,0.0,0.0,0.0,0.0,-0.1111111119389534,0.0,-0.0555555559694767,-0.1111111119389534,-0.1666666716337204,0.0,0.0,1.0,5.0
3321,2005,"KING, GARR M.",0.023833421990275383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1783783882856369,0.0,0.6648648977279663,0.0,-0.054054055362939835,-0.18918919563293457,0.0,0.0,-0.054054055362939835,0.0,-0.13513512909412384,0.0,-0.054054055362939835,0.0,-0.054054055362939835,0.0,-0.13513517379760742,1.0,7.0
1014,2009,"CHATIGNY, ROBERT N.",-0.012578366324305534,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333432674408,0.0,0.01515151560306549,0.0,0.5454545617103577,0.0,0.1818181872367859,-0.3333333432674408,0.0,0.0,-0.1666666716337204,0.0,0.0,0.09090909361839294,0.0,0.0,0.0,0.0,0.2878788709640503,1.0,15.0
879,2011,"CARDONE, KATHLEEN",-0.005678624380379915,-0.024390242993831635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1170731782913208,0.0,0.20000000298023224,0.0,-0.024390242993831635,-0.19512194395065308,-0.024390242993831635,0.0,-0.04878048598766327,0.0,0.0,0.0,0.0,0.0,-0.19512194395065308,0.0,0.47804880142211914,0.0,8.0
3195,2009,"KARAS, KENNETH M.",-0.08006937801837921,0.0,0.0,0.0,0.0,-0.1111111119389534,0.0,-0.1111111119389534,0.0,0.20000000298023224,0.0,0.08888889104127884,0.0,0.2888889014720917,-0.1111111119389534,0.0,0.0,-0.02222222089767456,0.0,0.0,-0.2222222238779068,0.0,0.0,-0.1111111119389534,-0.13333334028720856,0.0,1.0,5.0
5973,2003,"TELESCA, MICHAEL A.",-0.35277777910232544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333134651184,0.0,0.0,0.0,0.0,0.0,-0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0
5193,2009,"RUSSELL, THOMAS B.",0.06341098248958588,0.0714285746216774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.3035714328289032,-0.0625,-0.1875,0.0,0.0,0.0,-0.03125,0.0,-0.0625,-0.03125,0.0,-0.03125,-0.25,-0.09375,0.23214292526245117,1.0,15.0
943,2010,"CASTILLO, RUBEN",0.08226421475410461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07692307978868484,0.0,0.0,0.0,0.3589743673801422,-0.4615384638309479,0.0,0.0,-0.07692307978868484,0.0,0.25641027092933655,0.0,0.0,0.0,0.0,0.25641027092933655,2.1794872283935547,1.0,16.0
3168,2009,"KANE, JOHN L., JR.",0.2390000969171524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022857151925563812,0.0,0.4114286005496979,-0.07999999821186066,-0.11999999731779099,-0.23999999463558197,0.0,0.0,0.0,0.0,0.045714303851127625,0.0,0.0,-0.03999999910593033,-0.11999999731779099,0.2857142984867096,-0.440000057220459,1.0,32.0
1483,2010,"DAWSON, ROBERT T.",0.05114289000630379,-0.029411764815449715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5941176414489746,0.0,0.0156862810254097,-0.029411764815449715,0.00784314051270485,-0.29411765933036804,0.0,0.0,-0.14705882966518402,0.0,-0.11764705926179886,0.0,0.0,0.0,0.14901962876319885,-0.029411764815449715,-0.058823585510253906,1.0,12.0
4246,2004,"MOODY, JAMES M.",0.01238989643752575,-0.1111111119389534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0555555522441864,0.0,0.10000000894069672,0.0,-0.01111111044883728,-0.0555555559694767,0.0,0.0,0.0,0.0,0.06666667014360428,0.0,0.0,0.06666667014360428,0.011111114174127579,-0.1666666716337204,-0.37777769565582275,1.0,9.0
4313,2010,"MORDUE, NORMAN A.",-0.08718971908092499,-0.12121212482452393,0.0,0.0,0.0,0.0,0.0,-0.03030303120613098,0.0,0.23232322931289673,-0.09090909361839294,0.020202018320560455,-0.03030303120613098,-0.06060606241226196,-0.04040404409170151,-0.03030303120613098,0.0,-0.12121212482452393,0.3333333432674408,0.0,0.0,-0.06060606241226196,0.0,-0.09090909361839294,-0.06060606241226196,-0.39393937587738037,1.0,12.0
6560,2010,"WOOTEN, TERRY L.",-0.13634121417999268,-0.043478261679410934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042417824268341064,0.0,0.1622481346130371,0.0,0.09756097197532654,-0.043478261679410934,-0.043478261679410934,0.0,-0.043478261679410934,0.0,0.0,-0.043478261679410934,0.0,0.0,-0.1495228111743927,-0.08165429532527924,0.22481441497802734,1.0,9.0
3339,2005,"KING, JAMES L.",-0.14824216067790985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07142859697341919,0.0,0.3571428656578064,0.0,-0.1428571492433548,-0.1428571492433548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1428571492433548,-0.1428571492433548,-1.5,1.0,35.0
6638,2005,"ZATKOFF, LAWRENCE P.",-0.0767018273472786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380895614624,0.0,0.1428571492433548,0.2857142984867096,0.0317460373044014,-0.3333333432674408,0.0,0.0,0.0,0.0,-0.2222222238779068,0.0,0.0,0.0,0.1428571492433548,0.0,0.0634920597076416,1.0,19.0
4409,2010,"MURGUIA, MARY H.",-0.19824092090129852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538553237915,0.0,-0.19230769574642181,0.0,-0.07692307978868484,-0.23076923191547394,0.0,-0.03846153989434242,0.0,0.0,0.0,0.0,0.0,-0.3076923191547394,-0.07692307978868484,0.0,-0.07692313194274902,0.0,10.0
1909,2008,"FEUERSTEIN, SANDRA J.",0.04739775136113167,0.0,0.0,0.0,0.0,0.0,-0.07692307978868484,0.0,0.0,0.4461538791656494,0.0,0.4000000059604645,-0.07692307978868484,-0.1538461595773697,0.0,0.0,0.0,-0.38461539149284363,0.0,0.0,0.0,0.0,-0.1538461595773697,0.0,-0.1538461595773697,-1.1076922416687012,0.0,5.0
6234,2007,"VRATIL, KATHRYN H.",0.10563518106937408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01619434356689453,0.0,0.2753036618232727,0.0,-0.05263157933950424,-0.21052631735801697,0.0,0.0,0.0,0.0,-0.02834007889032364,0.0,0.0,0.0,-0.10526315867900848,0.024291500449180603,-0.2753037214279175,0.0,15.0
2852,2003,"HUFF, MARILYN L.",-0.004563898779451847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285671710968,0.0,0.0,0.0,-0.4285714328289032,0.0,0.0,0.0,-0.1428571492433548,0.0,0.0,0.5,0.0,0.0,-0.1428571492433548,0.3571428656578064,1.2142857313156128,0.0,12.0
65,2007,"ALDRICH, ANN",0.06379133462905884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055555820465088,0.0,-0.25,0.0,0.1944444477558136,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,-0.1388888955116272,0.0,-0.3888888359069824,0.0,27.0
5962,2011,"TAURO, JOSEPH L.",0.1906833052635193,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0833333432674408,0.0,0.3333333134651184,0.0,0.0,0.0,-0.3333333432674408,0.0,0.0,0.0,-0.1666666716337204,0.0,0.0,0.0,0.0,0.0833333283662796,-1.5,1.0,39.0
